# True_Mass_GeV  Predicted_Mass_GeV  Resolution_GeV
853.67  759.65  -94.02
630.55  634.09  3.54
539.36  535.77  -3.60
747.54  865.42  117.88
470.85  502.88  32.03
603.33  523.19  -80.14
355.05  458.66  103.61
583.52  671.28  87.77
367.87  441.28  73.41
527.83  599.25  71.42
375.92  400.47  24.54
417.66  488.70  71.04
745.75  745.94  0.19
461.05  481.40  20.35
371.66  431.47  59.81
598.33  680.33  82.00
473.33  534.89  61.56
679.61  811.22  131.61
627.13  689.84  62.71
766.31  868.51  102.20
387.05  422.11  35.05
442.64  467.99  25.35
651.66  701.47  49.81
1844.30  2061.79  217.49
766.75  717.62  -49.13
541.78  546.09  4.31
441.86  446.66  4.80
705.09  768.86  63.76
472.17  431.86  -40.30
399.73  440.93  41.19
569.55  621.48  51.93
851.14  754.00  -97.14
436.07  440.78  4.71
406.89  387.27  -19.62
660.96  850.86  189.90
478.73  541.30  62.57
587.43  650.62  63.19
398.38  391.45  -6.93
424.40  545.76  121.36
617.20  496.49  -120.71
456.80  475.65  18.85
721.25  617.58  -103.67
443.10  471.08  27.98
411.38  416.12  4.74
588.51  679.53  91.02
578.76  663.36  84.60
877.62  822.35  -55.27
751.09  889.01  137.92
1119.53  1109.99  -9.53
713.45  592.64  -120.81
410.87  474.19  63.31
479.67  397.55  -82.12
900.52  737.63  -162.88
731.44  662.46  -68.97
394.01  417.55  23.55
370.21  429.08  58.88
521.05  470.72  -50.33
463.79  490.18  26.39
703.86  782.46  78.59
361.79  380.81  19.03
444.26  455.09  10.83
700.48  717.04  16.57
663.74  711.64  47.91
383.84  413.07  29.23
449.50  466.60  17.10
460.31  427.06  -33.25
513.87  604.55  90.68
555.13  454.87  -100.26
445.29  519.50  74.20
416.13  527.94  111.82
731.73  474.62  -257.11
452.25  502.34  50.08
696.42  740.18  43.76
731.96  728.62  -3.33
489.10  524.97  35.88
684.05  700.94  16.89
742.11  668.44  -73.67
615.80  530.21  -85.59
383.70  440.71  57.01
564.56  503.91  -60.65
574.54  536.03  -38.51
440.01  424.40  -15.61
458.24  421.70  -36.53
381.27  376.27  -5.00
495.24  446.97  -48.26
478.63  451.65  -26.99
658.59  587.02  -71.57
511.88  535.57  23.69
536.82  479.04  -57.78
362.08  451.98  89.91
377.36  400.67  23.31
709.24  748.98  39.74
715.45  740.37  24.92
649.59  560.01  -89.58
458.34  446.94  -11.41
417.32  417.48  0.16
447.06  519.47  72.41
381.99  387.64  5.65
393.35  394.29  0.93
489.20  449.06  -40.14
716.52  622.13  -94.39
753.94  601.64  -152.30
323.51  399.58  76.06
358.21  379.65  21.44
488.19  542.63  54.44
470.29  575.74  105.45
379.63  492.44  112.81
1599.54  1255.64  -343.90
731.61  736.90  5.28
752.64  741.59  -11.05
457.93  472.05  14.12
508.94  468.48  -40.46
376.36  380.12  3.76
531.52  638.91  107.39
640.57  493.31  -147.26
416.67  456.36  39.69
450.52  473.84  23.32
562.48  537.63  -24.85
468.15  467.39  -0.76
775.82  629.82  -146.00
571.12  632.22  61.10
563.04  470.89  -92.14
720.20  641.20  -79.00
772.62  742.73  -29.89
584.81  604.22  19.41
388.90  384.43  -4.48
584.28  716.36  132.08
625.17  475.32  -149.85
654.99  507.97  -147.02
658.71  583.57  -75.14
402.71  380.49  -22.22
839.93  869.77  29.84
412.08  421.82  9.74
451.48  502.09  50.61
674.88  527.02  -147.86
467.11  538.67  71.57
510.54  428.05  -82.49
506.23  605.05  98.82
359.88  425.64  65.76
441.66  495.47  53.81
528.60  535.20  6.60
1061.39  1096.82  35.42
834.78  796.50  -38.28
448.52  397.90  -50.62
465.84  559.99  94.15
473.04  411.57  -61.48
460.56  445.23  -15.33
666.15  669.73  3.58
508.15  511.46  3.31
421.33  416.29  -5.05
611.69  691.38  79.69
435.50  388.60  -46.90
400.55  424.74  24.19
397.55  397.69  0.14
523.18  759.55  236.38
399.25  424.65  25.40
425.63  469.35  43.72
682.83  581.02  -101.81
381.05  391.42  10.37
649.89  513.57  -136.32
395.29  412.56  17.27
735.26  739.64  4.38
460.12  485.32  25.20
380.28  413.85  33.57
449.42  385.61  -63.82
450.57  508.51  57.93
427.26  414.37  -12.89
530.50  499.86  -30.64
547.78  588.15  40.38
378.24  508.92  130.68
475.29  497.64  22.35
514.66  575.72  61.05
534.87  555.46  20.60
400.16  472.85  72.68
442.88  583.10  140.22
440.92  470.94  30.02
482.05  462.79  -19.26
622.89  484.04  -138.85
579.47  475.24  -104.23
401.15  441.56  40.41
489.89  422.79  -67.10
401.06  442.27  41.21
480.38  496.09  15.71
392.23  460.90  68.67
541.67  468.92  -72.75
724.76  569.81  -154.95
576.80  537.79  -39.00
413.82  435.22  21.40
446.49  370.01  -76.48
367.00  383.05  16.05
437.74  483.71  45.97
563.10  608.72  45.62
603.26  559.43  -43.83
567.14  471.05  -96.08
582.37  705.45  123.08
393.79  481.84  88.05
341.85  386.39  44.54
733.32  451.95  -281.37
451.77  554.10  102.34
518.91  547.08  28.16
404.54  457.31  52.77
545.32  643.82  98.50
488.73  488.82  0.09
378.74  590.31  211.56
465.84  523.56  57.72
636.34  687.09  50.75
481.03  434.02  -47.01
494.25  460.25  -34.01
626.18  473.15  -153.03
492.90  631.32  138.41
544.60  480.67  -63.93
498.13  467.90  -30.23
1336.93  1241.90  -95.04
418.40  490.57  72.17
395.91  391.12  -4.79
517.40  512.73  -4.67
356.45  421.94  65.48
457.98  495.60  37.61
476.11  560.28  84.17
540.12  597.97  57.85
387.43  421.68  34.25
811.35  709.48  -101.87
412.29  499.30  87.00
462.96  463.35  0.38
392.33  393.14  0.81
1014.68  1100.57  85.88
585.61  556.62  -29.00
552.13  567.02  14.89
371.32  370.13  -1.20
423.65  495.25  71.60
360.49  403.51  43.02
496.73  488.63  -8.10
576.12  586.30  10.18
461.38  442.73  -18.65
365.17  413.23  48.06
464.13  472.71  8.58
395.92  454.52  58.60
403.03  399.41  -3.62
480.09  548.54  68.46
613.98  564.37  -49.61
516.71  618.13  101.42
1096.70  1040.75  -55.94
470.76  502.72  31.96
683.64  516.47  -167.17
390.08  427.68  37.59
367.71  376.41  8.70
348.05  399.19  51.14
518.68  529.34  10.66
412.72  503.86  91.14
588.57  688.03  99.46
925.26  678.78  -246.47
677.31  723.24  45.93
975.70  1043.11  67.40
519.65  589.50  69.86
410.89  427.57  16.67
472.40  508.55  36.15
395.45  456.29  60.83
402.28  420.84  18.55
537.62  521.36  -16.26
360.60  414.76  54.16
433.33  490.58  57.25
591.86  543.77  -48.09
437.67  450.94  13.27
448.88  451.07  2.19
928.97  749.59  -179.39
817.17  747.06  -70.11
499.95  435.44  -64.51
438.48  470.96  32.48
366.00  401.82  35.81
534.66  457.10  -77.56
655.20  647.62  -7.58
360.31  401.34  41.03
437.17  426.99  -10.19
399.49  466.63  67.14
461.80  512.30  50.50
639.05  669.55  30.50
390.01  390.09  0.08
537.13  667.86  130.74
478.20  491.72  13.52
354.36  401.95  47.59
603.33  612.98  9.64
791.75  815.80  24.05
368.41  398.94  30.53
494.88  491.85  -3.03
836.85  727.84  -109.01
556.38  471.35  -85.03
565.93  552.38  -13.55
612.58  635.44  22.86
802.68  688.53  -114.15
943.95  883.93  -60.02
437.34  480.69  43.35
457.56  460.03  2.47
400.92  422.98  22.06
626.04  510.93  -115.11
354.25  440.13  85.88
541.81  593.38  51.58
770.91  720.78  -50.13
435.98  462.77  26.80
1244.35  872.93  -371.41
437.24  447.92  10.68
863.63  768.36  -95.27
505.40  443.86  -61.54
516.06  457.00  -59.07
404.78  415.52  10.74
466.84  459.74  -7.09
745.61  784.54  38.93
481.32  536.03  54.71
476.61  417.22  -59.38
544.06  576.64  32.58
425.99  453.62  27.63
640.75  640.22  -0.53
464.84  422.23  -42.61
526.27  637.69  111.42
512.70  522.01  9.31
635.38  642.38  7.01
635.13  575.78  -59.35
398.19  405.30  7.11
379.77  403.53  23.76
434.62  460.74  26.12
410.81  425.70  14.89
643.27  594.08  -49.20
551.60  476.29  -75.31
546.45  577.89  31.44
403.97  395.23  -8.74
468.11  493.94  25.83
600.09  606.32  6.22
370.00  413.35  43.35
599.88  513.00  -86.88
382.76  380.32  -2.44
657.55  543.26  -114.29
488.07  610.60  122.53
583.93  597.94  14.01
615.56  580.62  -34.95
724.83  631.00  -93.84
1033.39  982.46  -50.93
610.81  654.05  43.24
382.34  416.75  34.41
639.07  654.85  15.78
442.58  520.73  78.15
453.48  416.14  -37.33
415.49  477.15  61.66
484.85  486.23  1.39
990.46  688.23  -302.23
362.05  387.18  25.13
485.67  487.39  1.73
610.22  622.61  12.39
452.64  443.45  -9.19
753.65  624.28  -129.37
583.01  714.17  131.17
370.74  377.14  6.39
420.53  408.95  -11.58
537.43  547.11  9.68
521.93  572.96  51.04
366.53  422.28  55.75
489.28  537.52  48.24
346.73  399.25  52.53
582.51  625.00  42.49
416.96  466.26  49.30
634.90  569.99  -64.91
625.21  518.00  -107.22
458.66  442.48  -16.19
401.55  430.71  29.15
499.33  479.28  -20.05
598.09  699.28  101.19
513.00  569.55  56.56
410.97  389.84  -21.13
583.48  621.16  37.69
449.16  572.18  123.02
440.60  410.06  -30.54
919.00  762.49  -156.51
484.77  504.51  19.74
543.14  538.03  -5.11
630.44  403.83  -226.62
528.02  449.73  -78.29
579.96  553.09  -26.88
620.92  688.85  67.93
1266.63  961.25  -305.37
652.58  651.54  -1.04
415.64  453.73  38.09
413.60  397.77  -15.82
394.35  386.25  -8.09
571.52  561.44  -10.08
380.47  582.79  202.32
623.02  574.61  -48.41
429.65  473.71  44.06
505.67  619.68  114.02
402.47  405.81  3.34
370.94  397.01  26.08
539.80  486.70  -53.11
457.28  416.48  -40.80
471.85  515.16  43.31
438.26  424.51  -13.75
399.22  421.38  22.16
587.09  601.67  14.58
387.13  464.08  76.94
642.79  744.81  102.01
554.64  500.38  -54.25
520.70  498.85  -21.85
832.85  652.11  -180.74
402.88  445.17  42.30
538.27  448.51  -89.75
467.90  463.88  -4.03
488.49  546.29  57.80
461.15  512.92  51.77
761.52  660.69  -100.83
356.63  380.38  23.75
609.24  602.94  -6.30
761.29  522.16  -239.13
626.48  557.27  -69.21
461.27  657.65  196.38
634.78  700.33  65.55
793.89  920.60  126.72
1107.70  800.76  -306.94
1216.46  993.26  -223.20
480.13  445.52  -34.61
425.26  427.40  2.14
407.51  520.07  112.56
388.65  393.93  5.28
520.37  509.40  -10.97
501.38  533.87  32.49
477.04  494.31  17.28
525.08  580.37  55.30
450.55  427.52  -23.04
655.76  503.14  -152.61
736.99  622.08  -114.90
414.08  408.63  -5.45
517.11  551.40  34.30
891.39  572.27  -319.11
522.99  547.15  24.16
411.84  410.37  -1.47
714.53  881.34  166.82
499.38  503.68  4.30
542.09  561.33  19.24
412.17  488.42  76.25
496.70  461.05  -35.65
371.20  380.43  9.23
457.56  427.80  -29.77
385.63  453.82  68.19
601.03  672.26  71.23
441.54  445.77  4.23
614.55  684.44  69.90
435.48  529.56  94.08
650.87  566.06  -84.81
695.37  546.07  -149.30
762.50  819.18  56.68
896.05  774.38  -121.67
444.89  460.02  15.13
727.41  727.57  0.16
469.41  567.13  97.72
651.08  657.91  6.83
678.76  581.41  -97.34
357.28  372.84  15.56
451.04  464.42  13.38
425.90  396.34  -29.56
892.35  827.67  -64.68
1282.26  815.62  -466.64
448.35  420.32  -28.03
513.58  582.00  68.43
570.57  422.05  -148.53
419.99  425.84  5.86
995.35  1052.59  57.24
448.23  421.65  -26.59
557.88  608.11  50.23
388.54  404.99  16.45
558.35  623.87  65.53
353.04  395.84  42.80
619.88  534.21  -85.67
632.79  537.40  -95.40
431.08  447.33  16.24
511.51  420.69  -90.81
560.17  613.96  53.79
376.15  447.71  71.56
436.01  420.05  -15.96
778.74  1021.97  243.24
466.12  488.26  22.13
394.99  425.93  30.94
828.54  955.92  127.38
577.98  569.83  -8.16
512.36  495.21  -17.15
414.12  438.75  24.64
729.41  754.34  24.93
472.82  525.72  52.90
670.28  505.36  -164.92
442.34  469.39  27.05
392.66  446.78  54.12
488.27  470.92  -17.35
394.75  414.15  19.40
399.75  419.03  19.28
731.97  776.95  44.98
351.60  393.95  42.35
403.40  418.39  14.99
588.20  543.96  -44.24
781.21  608.57  -172.65
686.53  702.05  15.52
363.55  390.94  27.39
379.81  420.17  40.36
366.90  408.91  42.01
402.83  405.30  2.47
516.06  587.79  71.73
1381.22  1307.88  -73.34
428.62  408.62  -20.00
496.59  458.01  -38.58
386.25  402.87  16.62
549.90  578.79  28.89
431.75  492.62  60.87
727.95  933.27  205.32
446.59  533.47  86.88
561.18  582.88  21.70
398.97  448.23  49.26
412.04  472.88  60.84
407.24  413.02  5.77
549.44  591.77  42.33
560.24  439.59  -120.65
501.40  590.80  89.40
377.78  389.08  11.31
699.05  557.28  -141.77
455.13  431.37  -23.76
441.09  440.55  -0.54
838.42  793.23  -45.19
390.40  439.51  49.11
611.68  664.17  52.49
475.61  614.22  138.62
453.65  600.70  147.05
373.75  420.38  46.62
399.80  420.82  21.02
520.49  434.42  -86.07
682.65  708.11  25.46
467.46  580.24  112.78
618.60  504.53  -114.07
396.49  390.78  -5.72
350.16  381.28  31.12
367.48  448.64  81.16
435.60  422.14  -13.46
421.97  404.96  -17.01
435.56  439.89  4.33
1154.95  1084.12  -70.83
1155.85  998.56  -157.29
356.15  400.60  44.45
463.92  449.22  -14.70
960.18  1291.44  331.26
616.03  517.64  -98.39
605.76  477.58  -128.18
496.84  541.17  44.33
419.05  401.73  -17.32
497.88  528.55  30.68
596.61  642.17  45.55
370.27  426.93  56.65
546.56  547.15  0.59
889.58  741.80  -147.78
628.43  569.10  -59.33
505.79  533.86  28.07
455.47  459.58  4.11
436.23  429.52  -6.71
673.10  568.46  -104.64
431.69  414.22  -17.46
882.54  989.22  106.67
379.89  397.28  17.39
490.75  542.12  51.37
535.78  485.11  -50.68
504.72  491.53  -13.19
362.63  393.30  30.67
487.31  560.27  72.96
978.22  906.22  -72.00
479.83  486.56  6.73
464.58  506.50  41.92
373.71  429.72  56.01
396.16  421.33  25.16
581.93  427.14  -154.78
395.03  485.93  90.90
464.22  507.76  43.54
499.65  549.33  49.67
678.78  636.99  -41.79
464.10  449.34  -14.76
479.19  549.92  70.73
409.32  431.38  22.07
389.53  383.03  -6.50
709.81  676.71  -33.10
390.06  397.71  7.65
802.85  976.61  173.75
659.04  583.09  -75.95
586.29  487.34  -98.95
597.18  484.78  -112.40
431.64  481.37  49.73
570.44  568.23  -2.21
411.87  445.27  33.40
464.03  540.57  76.54
488.17  482.88  -5.29
507.99  555.76  47.77
563.40  506.77  -56.63
408.30  410.28  1.98
710.29  853.49  143.20
567.76  558.89  -8.87
486.13  411.17  -74.95
516.13  569.40  53.27
804.98  800.92  -4.06
365.57  432.51  66.95
505.36  603.07  97.71
527.87  544.49  16.62
710.98  600.49  -110.49
470.30  525.34  55.03
437.98  396.10  -41.88
495.80  473.41  -22.39
415.74  398.46  -17.28
571.98  595.72  23.74
457.36  477.09  19.74
516.44  515.61  -0.84
700.50  832.10  131.60
590.12  449.73  -140.39
396.84  407.39  10.55
678.86  517.12  -161.75
506.55  532.54  25.99
641.66  770.00  128.34
843.51  683.40  -160.11
522.02  521.56  -0.47
413.59  527.82  114.23
681.39  671.87  -9.52
486.79  467.40  -19.39
612.61  645.13  32.52
589.06  791.37  202.32
539.56  461.43  -78.13
434.16  433.31  -0.85
438.50  416.08  -22.42
433.08  456.48  23.40
386.13  411.34  25.21
531.34  545.44  14.10
539.43  522.93  -16.50
656.02  628.21  -27.81
388.04  429.62  41.58
544.75  624.58  79.83
458.75  453.04  -5.71
363.37  398.12  34.76
631.64  664.42  32.78
534.66  489.02  -45.64
558.62  567.34  8.73
399.15  454.06  54.91
369.90  375.38  5.48
618.58  568.90  -49.68
455.82  378.76  -77.06
647.28  613.09  -34.19
921.04  580.93  -340.11
348.14  400.95  52.80
551.18  482.66  -68.52
641.65  658.70  17.06
554.71  508.50  -46.21
373.06  411.91  38.84
726.83  552.93  -173.90
553.94  544.64  -9.30
559.04  576.83  17.79
363.96  405.40  41.44
788.79  547.88  -240.91
430.89  474.89  44.00
782.23  855.58  73.35
846.43  1136.49  290.07
483.27  537.79  54.52
903.33  906.64  3.32
387.11  454.24  67.13
934.77  715.45  -219.32
399.66  421.17  21.51
440.05  423.71  -16.34
350.87  383.60  32.73
579.02  486.46  -92.56
507.07  453.83  -53.24
382.60  431.86  49.26
1065.00  1093.30  28.30
425.62  431.56  5.94
700.67  706.43  5.75
880.94  689.84  -191.10
564.76  667.99  103.23
621.34  599.61  -21.73
621.41  645.15  23.74
443.10  378.70  -64.40
391.46  393.05  1.59
463.84  444.15  -19.69
456.03  387.59  -68.44
905.18  819.04  -86.14
535.70  486.73  -48.97
550.34  411.98  -138.36
395.74  404.58  8.84
393.89  440.16  46.27
404.89  478.74  73.84
411.58  439.37  27.80
545.51  549.23  3.72
513.77  404.83  -108.94
816.89  589.06  -227.84
468.86  483.85  14.99
515.08  489.90  -25.18
549.56  457.95  -91.60
434.18  429.53  -4.65
492.13  511.37  19.24
480.47  481.85  1.38
651.51  602.48  -49.03
440.21  404.26  -35.96
485.44  474.51  -10.92
372.02  371.23  -0.78
537.24  580.89  43.65
668.36  575.88  -92.48
606.98  609.53  2.55
1143.25  940.35  -202.90
582.31  599.31  17.00
531.76  561.08  29.32
694.61  665.45  -29.16
940.58  1025.74  85.17
496.29  562.70  66.41
529.07  564.71  35.64
488.14  459.63  -28.51
881.29  897.82  16.53
506.49  467.39  -39.10
439.98  444.97  4.99
674.06  678.33  4.26
651.13  484.83  -166.31
401.89  413.75  11.86
546.45  528.48  -17.97
561.42  394.95  -166.48
480.58  450.29  -30.29
651.32  741.26  89.93
664.17  540.18  -123.99
428.61  483.17  54.55
480.78  497.38  16.60
530.40  518.98  -11.42
447.62  450.81  3.19
477.45  453.04  -24.41
417.38  442.92  25.54
436.42  414.84  -21.58
602.48  576.62  -25.86
462.87  473.90  11.03
491.37  558.70  67.33
488.17  516.54  28.37
666.79  609.08  -57.71
358.93  397.93  39.00
499.15  394.07  -105.09
595.74  608.47  12.73
416.98  440.61  23.63
353.45  380.13  26.68
471.42  424.66  -46.75
684.51  707.21  22.71
537.01  572.27  35.26
387.72  475.39  87.66
413.22  400.59  -12.63
818.60  767.48  -51.12
568.22  615.37  47.14
466.30  418.29  -48.01
527.10  535.51  8.41
482.30  412.89  -69.41
515.74  507.92  -7.82
449.56  389.87  -59.69
429.71  443.20  13.49
796.04  765.30  -30.73
527.27  526.51  -0.76
354.26  410.55  56.29
430.83  524.64  93.81
858.27  720.28  -137.99
714.49  558.59  -155.90
515.78  417.45  -98.33
619.15  570.48  -48.67
483.81  487.43  3.61
702.82  805.59  102.77
432.99  401.13  -31.87
588.32  689.51  101.20
523.32  477.83  -45.48
370.37  419.01  48.64
830.40  778.29  -52.12
510.14  456.31  -53.83
443.84  509.26  65.42
602.95  729.39  126.44
421.78  467.64  45.86
413.02  401.34  -11.68
565.05  573.38  8.33
869.29  546.23  -323.07
519.77  601.36  81.59
445.77  482.27  36.50
477.71  522.69  44.98
392.44  424.49  32.04
434.86  454.17  19.30
458.27  390.17  -68.10
470.47  476.73  6.27
465.68  402.72  -62.96
594.37  549.08  -45.29
530.17  469.38  -60.79
387.73  397.01  9.28
513.02  506.88  -6.14
364.80  384.97  20.17
531.10  425.06  -106.04
793.78  530.77  -263.01
780.59  728.21  -52.38
593.12  648.88  55.76
844.24  587.90  -256.34
363.67  407.76  44.09
444.93  398.72  -46.22
658.52  642.45  -16.07
550.18  580.78  30.59
471.15  581.23  110.07
422.62  404.72  -17.91
538.75  627.78  89.03
984.12  982.44  -1.69
378.53  477.53  99.00
515.16  577.64  62.48
592.01  666.44  74.43
502.63  470.64  -32.00
682.28  656.73  -25.54
872.45  748.26  -124.19
565.17  473.15  -92.03
840.37  858.20  17.84
369.16  387.54  18.37
532.01  567.39  35.38
401.18  427.81  26.63
458.11  473.99  15.88
460.36  442.45  -17.91
580.57  588.08  7.50
372.29  469.50  97.21
657.12  703.27  46.15
1033.55  1074.18  40.63
472.14  495.80  23.66
486.49  572.74  86.25
805.23  1093.00  287.77
521.34  583.22  61.89
701.69  759.25  57.57
472.01  511.17  39.16
573.51  525.85  -47.66
712.03  567.95  -144.08
453.93  457.78  3.85
498.71  466.82  -31.89
366.33  435.26  68.93
447.43  462.44  15.01
951.13  728.75  -222.38
393.10  399.69  6.59
411.96  405.15  -6.81
381.76  400.04  18.28
592.00  435.57  -156.44
550.91  535.94  -14.97
432.66  468.11  35.45
665.20  664.04  -1.17
503.12  452.45  -50.67
490.58  434.17  -56.41
451.40  445.86  -5.54
1353.40  1131.87  -221.53
365.85  387.00  21.15
368.72  422.70  53.98
747.51  690.26  -57.25
454.75  444.73  -10.02
357.62  394.50  36.88
667.33  640.54  -26.80
797.17  691.14  -106.03
337.05  398.39  61.34
482.20  400.82  -81.38
357.37  390.75  33.38
416.94  440.77  23.83
514.03  536.25  22.22
530.76  418.73  -112.03
371.92  370.37  -1.55
653.86  650.29  -3.57
471.13  540.52  69.39
790.99  790.10  -0.89
500.42  541.23  40.81
610.69  657.89  47.20
517.30  483.76  -33.54
398.23  404.00  5.77
491.81  509.00  17.20
442.59  874.94  432.35
518.64  614.57  95.93
630.14  619.72  -10.42
644.19  490.13  -154.06
752.55  804.46  51.91
480.71  508.61  27.91
454.69  498.65  43.95
977.13  731.92  -245.22
623.85  662.94  39.10
582.79  576.68  -6.12
461.00  443.92  -17.08
437.96  482.36  44.40
419.43  431.99  12.56
531.80  432.10  -99.70
696.87  656.75  -40.12
533.42  596.36  62.93
427.99  467.19  39.20
714.55  662.79  -51.75
480.00  477.18  -2.81
557.44  611.54  54.10
454.75  544.74  89.99
388.76  438.25  49.49
593.08  598.64  5.56
437.68  492.36  54.69
555.67  548.82  -6.85
378.18  401.97  23.79
938.59  1011.52  72.92
382.79  394.46  11.67
488.70  389.13  -99.56
355.05  386.58  31.52
538.51  497.31  -41.20
654.17  563.19  -90.98
356.50  397.42  40.91
484.78  484.84  0.06
443.31  416.43  -26.88
522.02  461.50  -60.52
754.12  496.53  -257.59
603.89  537.22  -66.67
475.00  439.72  -35.28
496.46  493.31  -3.15
601.71  662.30  60.59
396.87  445.08  48.21
416.37  453.29  36.91
803.90  701.31  -102.59
379.31  386.31  7.00
403.97  422.20  18.23
372.76  419.59  46.84
398.11  373.90  -24.20
442.12  450.59  8.47
370.68  407.32  36.64
437.93  450.11  12.18
437.23  560.67  123.43
449.55  474.91  25.36
439.54  496.31  56.77
427.68  416.96  -10.72
847.13  613.76  -233.37
432.05  558.39  126.34
723.85  660.76  -63.09
782.75  613.53  -169.22
429.68  437.01  7.34
475.89  386.56  -89.33
637.07  633.11  -3.97
457.94  415.81  -42.13
567.46  562.18  -5.28
402.72  474.14  71.42
408.62  414.30  5.67
716.42  677.51  -38.92
444.29  570.00  125.71
506.11  607.12  101.01
448.50  452.10  3.61
477.44  492.30  14.86
497.76  561.39  63.63
619.58  637.83  18.25
612.57  604.63  -7.94
699.75  696.05  -3.69
618.36  584.88  -33.48
387.40  465.58  78.18
427.78  416.34  -11.45
448.08  521.89  73.81
397.71  448.71  51.01
455.61  479.97  24.36
507.81  504.24  -3.57
754.37  866.02  111.65
451.16  408.95  -42.21
407.75  436.23  28.47
583.12  571.87  -11.25
445.19  447.95  2.76
471.40  493.43  22.03
476.01  442.41  -33.60
441.70  407.89  -33.81
444.91  473.11  28.20
373.36  403.03  29.67
473.73  612.23  138.50
562.44  584.74  22.30
920.83  891.28  -29.55
392.71  401.70  8.99
452.64  396.58  -56.06
654.72  770.78  116.07
639.47  694.32  54.84
412.88  414.80  1.92
1121.03  1559.38  438.35
427.57  510.63  83.06
534.17  509.96  -24.21
435.80  466.50  30.70
384.35  461.67  77.32
1088.48  959.22  -129.26
641.82  559.43  -82.39
645.33  528.03  -117.30
554.02  544.66  -9.36
441.38  442.98  1.60
452.02  430.53  -21.48
482.55  395.91  -86.64
484.26  595.22  110.96
612.82  789.76  176.93
585.18  492.78  -92.39
668.29  776.98  108.69
667.50  687.00  19.51
461.13  457.71  -3.43
579.76  575.44  -4.32
401.95  419.31  17.36
360.64  431.22  70.59
567.77  508.09  -59.67
367.68  374.91  7.23
596.57  599.17  2.60
549.39  581.71  32.32
422.52  453.64  31.11
506.80  495.62  -11.18
603.41  615.08  11.67
580.20  640.49  60.29
397.25  434.80  37.54
470.45  424.49  -45.96
540.90  470.60  -70.30
378.46  407.82  29.36
1012.49  993.92  -18.57
362.64  383.94  21.30
432.29  451.76  19.46
713.06  806.31  93.25
491.83  457.36  -34.46
706.41  705.24  -1.18
506.44  528.15  21.71
643.25  492.32  -150.93
418.07  429.28  11.22
517.79  515.28  -2.50
537.69  534.49  -3.20
515.13  576.50  61.37
460.93  455.47  -5.45
352.84  399.63  46.79
415.75  411.00  -4.75
479.95  601.14  121.19
542.52  569.38  26.86
386.95  430.93  43.98
355.14  438.77  83.62
375.80  398.41  22.61
821.31  720.09  -101.23
399.06  415.26  16.20
471.38  490.89  19.51
834.29  915.51  81.22
667.85  731.34  63.49
373.84  393.39  19.54
985.38  1136.16  150.78
863.48  825.33  -38.15
887.96  880.43  -7.53
549.30  454.87  -94.44
696.68  610.40  -86.28
582.61  642.21  59.60
560.85  408.19  -152.66
357.08  416.90  59.82
717.95  680.19  -37.76
500.85  502.82  1.97
648.43  685.54  37.11
448.06  505.68  57.62
1436.65  1303.90  -132.75
491.20  476.94  -14.26
386.05  377.52  -8.53
661.22  701.46  40.24
504.04  461.95  -42.09
584.40  483.46  -100.94
479.90  471.18  -8.72
637.79  635.23  -2.56
353.21  425.32  72.11
626.56  582.79  -43.77
538.05  551.04  13.00
376.89  475.88  98.99
395.57  425.21  29.64
594.39  657.99  63.60
662.43  622.02  -40.41
783.45  496.02  -287.43
987.13  832.51  -154.62
381.38  422.95  41.57
675.93  683.07  7.14
485.21  412.38  -72.83
481.32  574.15  92.83
1098.06  1019.17  -78.89
757.90  757.52  -0.38
413.20  389.21  -24.00
550.53  560.71  10.18
547.75  544.60  -3.14
553.88  572.62  18.74
468.19  405.73  -62.46
523.81  533.79  9.98
482.84  472.79  -10.05
537.51  596.68  59.17
510.60  570.05  59.45
474.37  507.15  32.79
408.30  412.35  4.05
2237.57  1083.25  -1154.32
521.86  541.01  19.14
576.63  593.54  16.91
812.50  680.68  -131.82
414.02  392.61  -21.41
536.46  564.24  27.77
379.08  395.48  16.39
407.85  577.07  169.22
448.14  427.57  -20.57
858.96  731.76  -127.20
564.62  732.25  167.63
338.74  443.61  104.88
366.13  448.95  82.83
982.16  833.21  -148.94
657.69  789.76  132.06
468.64  433.06  -35.59
425.13  380.74  -44.39
903.81  727.80  -176.01
1260.01  819.81  -440.19
519.02  537.21  18.19
468.56  485.90  17.34
1079.81  1048.88  -30.93
763.23  821.43  58.20
635.32  532.65  -102.67
518.84  427.75  -91.09
380.12  429.83  49.71
591.38  587.88  -3.50
482.74  461.62  -21.12
428.86  416.23  -12.64
439.70  392.06  -47.64
545.45  620.04  74.59
526.45  490.78  -35.67
515.79  462.15  -53.64
502.82  513.22  10.40
787.02  843.51  56.49
484.23  572.84  88.61
584.59  515.19  -69.40
442.94  495.19  52.25
458.46  522.86  64.40
497.26  592.93  95.67
770.07  658.94  -111.13
498.70  487.54  -11.16
329.50  394.48  64.99
502.93  477.37  -25.55
722.60  681.21  -41.39
676.65  713.97  37.33
620.91  518.39  -102.52
417.95  434.72  16.77
376.43  381.66  5.23
561.72  628.36  66.64
609.32  588.33  -20.99
489.80  423.86  -65.95
437.96  401.59  -36.37
405.19  402.69  -2.50
501.44  435.43  -66.01
376.53  444.83  68.29
577.21  443.24  -133.96
