# True_Mass_GeV  Predicted_Mass_GeV  Resolution_GeV
366.74  579.34  212.60
386.88  396.51  9.63
364.17  383.22  19.04
412.52  413.32  0.80
440.76  398.70  -42.06
415.57  416.46  0.89
518.33  568.49  50.15
946.14  1068.45  122.31
454.41  445.98  -8.44
380.17  406.44  26.27
564.89  441.92  -122.97
535.99  455.23  -80.76
434.80  594.99  160.19
526.91  658.99  132.09
681.05  607.69  -73.36
887.60  708.17  -179.43
437.45  425.50  -11.95
410.59  422.39  11.80
441.82  446.62  4.80
553.10  686.69  133.59
453.55  492.88  39.34
547.74  570.34  22.61
727.50  747.55  20.05
759.85  727.18  -32.67
626.31  652.02  25.72
590.47  543.17  -47.29
482.78  422.40  -60.38
413.64  467.18  53.54
475.71  456.92  -18.79
597.61  597.77  0.16
646.28  614.26  -32.02
643.37  535.72  -107.65
497.85  537.55  39.70
365.16  443.94  78.78
598.36  688.05  89.69
478.19  546.90  68.70
476.05  470.71  -5.33
419.61  448.87  29.26
420.97  508.85  87.88
366.11  377.59  11.48
390.93  417.69  26.76
512.29  608.99  96.70
467.58  500.44  32.86
518.90  670.07  151.17
423.27  416.75  -6.52
420.23  414.70  -5.52
764.56  696.58  -67.97
791.97  708.62  -83.36
754.24  1058.63  304.40
811.31  634.57  -176.74
485.19  427.89  -57.31
489.21  511.44  22.24
596.34  514.22  -82.12
347.33  398.17  50.84
656.67  550.22  -106.45
347.95  373.39  25.44
591.46  540.67  -50.78
561.06  665.20  104.13
765.54  732.57  -32.97
525.53  488.07  -37.46
519.16  496.71  -22.45
556.13  468.74  -87.39
364.60  406.58  41.98
615.82  619.26  3.44
1039.48  908.39  -131.09
1106.21  1021.00  -85.21
658.69  790.92  132.23
401.91  436.14  34.23
576.42  573.32  -3.10
824.23  566.87  -257.36
494.58  397.28  -97.30
528.51  548.37  19.86
572.04  429.84  -142.19
399.74  409.10  9.36
452.09  477.32  25.23
543.97  426.76  -117.21
894.15  801.09  -93.07
435.60  424.99  -10.61
689.66  603.12  -86.54
533.33  555.69  22.36
606.85  494.77  -112.08
392.88  382.90  -9.99
359.32  410.97  51.65
515.48  583.54  68.06
584.66  458.28  -126.37
800.52  796.64  -3.88
598.00  550.08  -47.92
438.30  482.54  44.24
465.98  561.22  95.24
635.20  667.93  32.73
635.30  515.03  -120.27
766.48  695.14  -71.34
535.36  623.76  88.40
1097.69  1013.54  -84.15
351.07  394.19  43.12
552.90  495.63  -57.27
559.90  441.83  -118.07
502.05  516.48  14.43
476.68  569.79  93.11
573.64  483.10  -90.53
391.89  429.25  37.36
398.29  483.44  85.15
555.93  560.84  4.91
680.70  719.74  39.04
503.81  514.47  10.66
787.19  787.90  0.71
741.87  638.07  -103.80
605.46  730.75  125.29
526.93  541.24  14.31
618.13  675.38  57.26
373.71  422.08  48.37
744.49  804.17  59.68
489.45  511.78  22.33
502.03  469.87  -32.16
403.71  506.87  103.16
397.11  414.55  17.44
577.14  592.85  15.71
445.46  466.77  21.32
554.61  618.22  63.61
565.47  649.16  83.69
762.25  579.42  -182.83
725.33  578.66  -146.66
457.16  421.13  -36.03
358.81  398.81  40.00
454.65  424.94  -29.70
381.07  468.11  87.04
414.85  463.18  48.33
401.78  393.49  -8.29
676.19  536.77  -139.42
475.16  488.56  13.40
367.32  425.90  58.58
664.33  571.74  -92.59
391.28  433.42  42.14
1053.46  522.94  -530.51
821.34  1062.46  241.12
377.41  410.49  33.08
462.85  458.47  -4.38
525.86  615.51  89.65
589.54  551.08  -38.46
621.53  657.28  35.75
436.46  476.67  40.22
504.07  609.04  104.97
481.66  506.60  24.95
434.35  427.99  -6.36
368.06  475.97  107.91
524.05  508.45  -15.60
382.70  390.94  8.25
782.44  792.41  9.97
475.16  489.93  14.76
450.98  446.73  -4.25
451.98  570.36  118.38
481.90  483.75  1.85
475.13  594.04  118.91
474.42  406.90  -67.52
591.72  605.60  13.89
367.28  436.28  69.00
1130.15  1058.12  -72.03
448.41  489.88  41.47
560.70  583.62  22.92
407.00  454.27  47.28
683.89  456.38  -227.51
523.06  467.31  -55.74
453.34  432.68  -20.65
456.34  425.60  -30.73
488.16  486.95  -1.21
520.39  474.55  -45.84
444.96  432.41  -12.55
355.90  383.43  27.53
466.93  442.79  -24.14
516.63  505.55  -11.09
382.25  428.09  45.83
537.18  430.70  -106.48
627.81  542.83  -84.98
352.81  380.58  27.78
765.40  696.35  -69.06
666.91  602.72  -64.19
369.73  419.26  49.52
832.71  710.52  -122.19
526.17  509.94  -16.24
478.54  446.80  -31.73
427.94  391.49  -36.45
374.50  402.30  27.80
673.42  583.66  -89.76
895.10  840.87  -54.23
519.33  496.86  -22.48
464.28  549.56  85.28
796.54  682.45  -114.09
1016.32  737.06  -279.26
787.56  998.16  210.60
469.37  486.04  16.67
382.78  459.10  76.32
427.07  457.48  30.41
436.98  426.88  -10.11
754.26  637.42  -116.84
437.18  483.02  45.84
471.74  518.14  46.39
611.82  569.58  -42.23
472.70  486.57  13.87
419.91  442.88  22.97
656.35  525.31  -131.04
349.95  392.33  42.38
538.21  491.12  -47.09
384.01  392.48  8.47
429.72  463.18  33.46
496.70  457.81  -38.89
438.10  504.69  66.59
563.56  597.74  34.18
711.61  820.22  108.61
942.93  845.72  -97.21
370.70  429.24  58.54
391.25  415.17  23.92
693.12  669.78  -23.35
414.81  436.97  22.16
593.04  706.91  113.87
407.51  381.98  -25.53
425.47  400.47  -25.00
470.48  502.57  32.08
392.75  387.10  -5.65
830.60  890.00  59.40
467.86  641.07  173.21
648.17  588.43  -59.75
427.82  431.41  3.59
505.54  531.58  26.04
472.79  528.09  55.30
398.79  503.11  104.32
576.01  694.58  118.57
559.38  586.39  27.01
420.33  403.61  -16.72
545.48  665.66  120.18
583.81  555.66  -28.15
434.22  494.87  60.65
421.51  379.81  -41.70
542.26  621.88  79.62
369.65  435.28  65.63
396.78  437.05  40.27
598.29  525.55  -72.74
635.50  750.97  115.47
914.92  858.50  -56.41
525.85  544.00  18.16
451.20  461.37  10.17
393.32  455.83  62.51
371.19  421.47  50.27
963.78  919.57  -44.21
431.64  425.13  -6.51
643.53  651.95  8.42
417.90  445.55  27.65
515.29  756.08  240.79
511.91  567.79  55.87
529.24  502.24  -27.01
363.33  377.10  13.77
521.35  427.96  -93.40
456.60  443.00  -13.60
458.03  423.65  -34.37
757.69  613.45  -144.24
599.21  604.25  5.04
432.95  452.24  19.30
389.37  420.90  31.52
386.90  419.06  32.16
485.19  444.39  -40.81
603.94  487.95  -115.99
1137.86  1108.43  -29.43
849.23  793.01  -56.22
422.69  472.92  50.23
1165.02  1441.98  276.96
378.25  380.18  1.93
440.73  481.99  41.27
493.45  511.64  18.19
508.66  434.20  -74.46
754.14  840.36  86.22
488.73  511.69  22.96
396.93  397.31  0.38
482.64  453.94  -28.70
502.59  542.16  39.57
618.98  579.99  -38.99
551.90  553.09  1.20
691.38  571.80  -119.59
413.49  402.32  -11.17
574.33  619.24  44.91
360.97  397.80  36.83
442.41  446.38  3.97
437.87  437.38  -0.49
422.29  432.82  10.53
969.45  828.71  -140.74
478.68  560.63  81.95
880.53  859.51  -21.02
536.12  440.65  -95.46
356.88  400.81  43.93
569.62  561.48  -8.15
400.12  425.28  25.16
536.71  490.32  -46.39
397.13  384.00  -13.13
417.65  410.70  -6.96
622.43  583.68  -38.74
469.71  541.73  72.02
720.18  697.09  -23.09
566.48  595.76  29.28
792.32  617.21  -175.11
398.58  397.79  -0.79
437.07  432.23  -4.84
404.82  446.16  41.33
451.87  448.36  -3.51
447.93  463.95  16.02
433.76  515.27  81.51
375.63  401.50  25.87
481.78  581.73  99.95
1229.03  1034.71  -194.32
461.32  518.73  57.42
745.59  658.63  -86.96
433.32  462.16  28.84
405.54  408.12  2.58
602.98  627.36  24.38
670.89  521.09  -149.80
408.53  455.20  46.67
460.78  508.67  47.89
782.52  746.07  -36.45
480.99  444.33  -36.65
672.28  550.52  -121.76
586.71  640.02  53.31
416.07  446.22  30.15
447.64  430.90  -16.74
440.23  448.98  8.74
1024.23  1043.71  19.48
542.49  436.47  -106.02
498.09  536.98  38.89
486.97  663.48  176.50
480.94  442.98  -37.96
508.60  525.51  16.91
728.64  588.54  -140.10
420.38  424.91  4.53
456.25  432.01  -24.24
475.46  520.09  44.63
433.42  422.70  -10.71
738.85  565.79  -173.07
353.75  414.16  60.41
799.77  1055.62  255.85
489.46  764.36  274.90
748.45  862.40  113.95
655.36  788.89  133.53
719.40  745.68  26.28
687.48  685.63  -1.85
366.67  381.29  14.62
459.20  501.22  42.03
425.59  442.47  16.88
378.41  452.71  74.30
442.98  468.97  25.99
431.18  470.45  39.28
840.41  827.11  -13.30
758.71  588.48  -170.23
373.16  392.55  19.40
589.06  660.92  71.86
362.56  462.23  99.68
507.63  576.70  69.07
855.14  955.90  100.77
539.65  540.76  1.12
760.02  662.42  -97.60
616.24  678.29  62.04
565.34  472.24  -93.10
536.08  607.37  71.28
442.91  435.62  -7.30
473.63  458.07  -15.56
484.98  469.17  -15.81
672.20  647.02  -25.19
551.56  591.68  40.12
807.61  714.98  -92.63
971.37  879.96  -91.41
594.02  618.61  24.59
365.60  725.06  359.45
1136.24  1111.77  -24.47
460.59  402.69  -57.90
590.89  416.22  -174.66
580.28  525.56  -54.72
371.03  418.48  47.45
438.95  416.88  -22.07
665.22  627.59  -37.63
698.66  952.76  254.10
585.65  459.60  -126.04
446.06  487.49  41.42
523.53  525.73  2.20
401.48  395.92  -5.56
372.35  431.22  58.87
542.82  474.84  -67.98
483.70  563.03  79.33
396.98  387.27  -9.70
496.38  476.64  -19.74
464.92  469.84  4.92
674.24  595.23  -79.01
416.04  406.21  -9.83
686.44  745.79  59.35
470.77  547.70  76.93
533.41  592.71  59.30
611.61  542.82  -68.79
419.97  511.09  91.12
653.45  707.65  54.20
447.69  454.42  6.73
477.14  446.12  -31.02
467.89  573.70  105.81
384.84  395.29  10.45
441.96  401.81  -40.15
680.86  637.33  -43.53
581.70  421.25  -160.44
528.71  541.67  12.96
368.56  382.96  14.40
724.66  698.26  -26.40
497.64  448.65  -48.99
571.51  581.10  9.59
370.41  425.66  55.25
724.81  650.18  -74.62
469.11  417.73  -51.39
458.91  566.49  107.58
521.07  528.01  6.95
560.88  551.14  -9.74
502.76  429.99  -72.77
618.00  557.90  -60.10
537.07  464.89  -72.18
518.07  477.20  -40.86
525.59  529.85  4.25
645.68  776.01  130.34
740.39  766.09  25.70
402.50  474.44  71.94
545.92  414.13  -131.78
472.04  536.44  64.40
444.20  426.91  -17.29
568.64  584.77  16.13
460.39  443.64  -16.76
611.75  597.85  -13.90
700.02  791.28  91.26
423.67  459.08  35.41
958.25  933.73  -24.52
443.55  470.83  27.28
710.16  647.09  -63.06
385.41  425.10  39.69
478.68  522.99  44.31
509.04  519.45  10.42
849.82  953.85  104.04
639.33  513.02  -126.31
348.43  379.93  31.50
450.02  496.80  46.77
416.99  425.09  8.10
427.64  403.87  -23.77
1249.49  1135.01  -114.48
378.29  394.38  16.08
564.26  466.09  -98.17
456.96  528.39  71.44
454.67  460.30  5.63
369.12  384.83  15.71
470.81  445.61  -25.20
950.19  593.42  -356.78
372.69  420.13  47.44
472.16  564.97  92.81
1088.19  1020.36  -67.83
580.35  645.66  65.32
536.45  490.84  -45.61
719.46  632.69  -86.78
662.09  668.41  6.31
468.84  434.52  -34.31
352.12  396.73  44.61
414.80  393.24  -21.55
532.63  407.29  -125.34
796.55  775.97  -20.58
392.59  399.14  6.55
504.99  507.57  2.58
368.94  431.33  62.40
1259.05  872.16  -386.89
443.79  408.57  -35.21
808.56  738.32  -70.24
478.37  400.21  -78.16
633.92  548.63  -85.29
500.56  501.05  0.50
560.20  548.29  -11.90
420.39  462.24  41.84
554.58  567.63  13.04
411.72  401.24  -10.49
425.34  397.76  -27.57
558.05  514.79  -43.25
613.21  615.35  2.13
386.51  421.48  34.97
399.34  412.20  12.85
803.87  863.38  59.52
402.18  468.32  66.15
676.44  685.00  8.57
416.41  436.78  20.37
489.77  509.11  19.34
411.56  469.14  57.58
463.50  493.01  29.51
486.18  598.89  112.71
408.07  471.87  63.80
499.80  524.65  24.84
801.92  747.71  -54.21
547.47  430.31  -117.17
397.50  486.17  88.68
624.79  720.00  95.20
512.72  557.31  44.58
466.37  478.93  12.56
359.62  385.25  25.62
390.21  469.65  79.43
880.51  608.28  -272.24
491.58  485.08  -6.50
362.30  386.76  24.45
643.65  563.27  -80.38
962.19  727.76  -234.43
543.97  568.99  25.02
561.03  633.15  72.12
535.04  692.23  157.19
463.65  485.62  21.97
679.36  539.21  -140.15
436.86  418.55  -18.31
384.34  382.70  -1.64
449.21  417.89  -31.33
399.68  393.08  -6.61
479.27  445.36  -33.91
770.25  722.77  -47.48
396.56  522.77  126.20
390.27  402.64  12.37
475.64  523.69  48.05
652.86  542.20  -110.65
425.59  533.64  108.05
549.02  650.64  101.62
565.00  569.02  4.02
372.67  425.16  52.49
833.98  796.29  -37.69
350.94  397.71  46.78
569.50  569.56  0.06
611.08  565.31  -45.77
472.38  389.81  -82.57
474.05  424.31  -49.74
549.45  572.04  22.59
925.34  880.22  -45.11
404.85  382.71  -22.14
501.61  563.34  61.73
471.48  405.59  -65.89
519.17  590.10  70.94
473.26  420.55  -52.71
479.64  560.38  80.73
652.17  649.35  -2.82
683.17  868.42  185.25
424.69  472.82  48.13
431.97  429.60  -2.36
727.23  1031.92  304.69
494.37  464.35  -30.02
437.86  496.70  58.84
469.05  474.83  5.78
593.98  704.06  110.09
846.38  1039.14  192.76
364.80  372.18  7.38
395.03  403.76  8.73
510.54  479.38  -31.17
386.97  401.96  14.99
568.57  536.58  -31.99
532.93  601.51  68.58
389.78  409.50  19.72
401.04  381.64  -19.39
437.95  410.59  -27.36
875.45  596.19  -279.26
394.42  406.81  12.39
556.40  546.28  -10.11
501.81  432.85  -68.96
558.51  574.49  15.98
495.04  447.34  -47.70
501.12  498.09  -3.03
681.95  923.10  241.15
498.77  488.89  -9.89
477.66  416.33  -61.33
368.67  389.74  21.07
464.82  491.99  27.17
438.13  510.91  72.78
704.43  503.31  -201.12
615.31  704.72  89.41
632.23  586.62  -45.61
821.82  819.41  -2.41
509.52  528.91  19.39
418.14  416.34  -1.80
513.40  470.44  -42.96
663.58  1059.85  396.27
485.32  473.53  -11.79
374.87  421.79  46.92
1004.18  726.76  -277.42
450.97  457.52  6.55
566.06  582.52  16.46
480.64  446.48  -34.16
393.87  436.12  42.24
455.08  449.77  -5.31
411.11  397.85  -13.25
430.38  436.23  5.85
433.03  436.55  3.52
742.86  790.10  47.25
1066.90  961.30  -105.60
373.34  376.70  3.36
372.74  386.30  13.56
372.55  413.75  41.20
451.63  488.25  36.63
679.67  618.81  -60.86
500.32  485.55  -14.77
622.68  592.76  -29.93
693.04  720.97  27.93
450.91  496.17  45.26
391.75  395.62  3.88
498.28  455.93  -42.35
408.50  438.83  30.34
389.32  444.68  55.36
431.57  421.08  -10.49
483.15  519.82  36.67
353.97  517.82  163.85
482.04  530.88  48.84
455.94  469.42  13.48
409.30  470.53  61.24
441.73  397.23  -44.50
440.54  441.44  0.90
416.30  445.89  29.58
416.19  505.89  89.71
593.81  695.99  102.18
653.13  649.61  -3.52
608.61  551.17  -57.44
372.21  386.82  14.61
372.75  423.90  51.15
663.09  561.87  -101.22
451.56  440.62  -10.94
412.24  424.44  12.20
459.79  432.48  -27.31
757.90  788.90  31.00
565.38  452.66  -112.72
425.87  468.50  42.63
432.73  400.09  -32.64
440.24  497.78  57.53
439.08  510.59  71.50
803.14  674.29  -128.85
382.27  389.45  7.18
842.77  548.40  -294.37
361.52  406.13  44.61
475.76  445.42  -30.34
574.64  647.54  72.90
377.93  392.60  14.68
401.02  444.28  43.26
393.43  464.53  71.10
410.90  438.98  28.07
394.88  416.95  22.07
508.23  517.92  9.69
721.77  603.59  -118.19
513.14  530.04  16.90
469.54  445.47  -24.08
364.33  461.74  97.41
655.26  631.78  -23.48
459.21  416.90  -42.31
475.92  470.00  -5.92
461.50  457.22  -4.28
568.66  534.97  -33.69
411.37  433.11  21.74
779.61  816.95  37.34
786.82  737.19  -49.63
1488.74  1497.47  8.74
751.01  674.68  -76.33
400.56  434.63  34.07
553.23  579.46  26.22
1354.84  1318.92  -35.92
405.56  477.15  71.60
350.95  388.59  37.64
707.03  569.39  -137.64
476.73  446.10  -30.62
565.60  552.52  -13.08
438.53  401.41  -37.12
731.69  698.77  -32.92
624.92  585.44  -39.48
641.04  604.08  -36.96
686.21  802.46  116.26
417.73  416.51  -1.23
394.41  405.85  11.44
918.34  805.62  -112.71
358.70  473.48  114.78
406.07  411.58  5.51
485.06  445.60  -39.46
506.80  504.86  -1.94
378.37  408.16  29.79
441.77  464.14  22.37
567.30  518.27  -49.02
412.28  430.43  18.14
848.56  826.98  -21.58
610.86  483.95  -126.90
376.50  438.80  62.30
497.46  471.60  -25.87
623.05  705.76  82.71
613.91  686.38  72.46
527.94  516.60  -11.34
651.32  795.95  144.63
680.72  589.20  -91.53
774.32  666.50  -107.82
740.43  630.20  -110.23
498.98  520.83  21.85
482.31  478.78  -3.54
720.40  673.31  -47.09
474.82  450.94  -23.88
423.48  410.37  -13.12
428.30  463.69  35.40
396.95  408.81  11.86
422.43  448.90  26.47
586.90  516.27  -70.63
471.71  430.46  -41.25
411.49  431.66  20.17
444.34  393.40  -50.94
1512.12  1550.07  37.95
439.82  482.13  42.31
376.69  400.42  23.73
558.83  454.83  -104.00
478.06  530.74  52.68
444.28  409.27  -35.01
837.49  623.24  -214.25
425.21  457.77  32.57
398.11  420.74  22.62
363.66  381.86  18.21
760.89  701.35  -59.54
497.86  467.73  -30.13
583.26  598.15  14.88
595.70  586.49  -9.21
632.16  690.68  58.52
382.62  424.27  41.64
539.27  574.15  34.88
756.91  676.98  -79.93
1872.81  1758.54  -114.28
415.23  405.52  -9.71
486.30  448.28  -38.02
467.08  481.68  14.60
470.66  457.57  -13.08
354.67  396.47  41.80
550.31  641.91  91.60
515.11  479.48  -35.64
701.60  755.28  53.68
638.25  589.84  -48.41
461.84  584.66  122.82
973.44  997.16  23.72
846.30  988.52  142.21
522.69  648.74  126.05
479.64  558.77  79.13
466.40  528.16  61.76
369.45  378.02  8.57
601.04  632.48  31.45
431.95  457.35  25.40
388.77  398.92  10.15
408.88  463.32  54.43
1010.48  1136.88  126.40
380.59  494.43  113.84
864.05  914.85  50.81
661.43  623.66  -37.77
535.03  581.91  46.88
492.51  426.32  -66.20
557.40  546.50  -10.90
381.23  401.80  20.56
433.45  436.38  2.92
471.63  513.58  41.95
537.69  460.29  -77.41
773.66  904.80  131.14
938.92  904.04  -34.88
500.22  424.52  -75.70
893.97  883.01  -10.96
394.07  428.05  33.98
422.50  383.21  -39.29
394.68  473.70  79.02
472.72  505.91  33.19
468.08  471.82  3.74
942.94  1056.50  113.56
516.05  574.79  58.73
407.24  451.76  44.52
388.28  434.42  46.14
592.77  575.61  -17.17
580.66  505.65  -75.01
395.14  509.87  114.73
614.21  451.69  -162.52
856.34  781.94  -74.40
517.79  523.19  5.39
537.30  497.26  -40.04
599.12  589.46  -9.66
468.97  439.51  -29.45
599.23  587.64  -11.59
351.17  371.11  19.93
618.59  650.75  32.16
434.13  437.43  3.30
485.03  493.52  8.49
748.35  782.86  34.51
521.68  509.97  -11.72
472.36  481.68  9.32
404.99  437.43  32.44
659.16  543.53  -115.64
487.29  439.47  -47.82
502.00  458.58  -43.41
532.33  541.66  9.33
435.94  396.30  -39.64
446.89  486.16  39.26
732.14  508.08  -224.06
490.19  404.41  -85.78
640.80  528.59  -112.21
761.17  588.77  -172.40
382.65  456.46  73.81
949.38  1346.12  396.74
859.63  945.16  85.52
804.79  608.36  -196.43
565.68  600.10  34.42
579.47  662.74  83.27
906.60  951.67  45.07
526.41  550.05  23.65
614.97  701.52  86.55
636.58  537.18  -99.40
393.52  451.95  58.43
546.65  416.99  -129.65
485.33  476.60  -8.73
598.59  625.70  27.11
633.44  588.51  -44.93
513.26  490.24  -23.03
407.63  404.64  -2.99
419.71  507.55  87.85
370.32  390.04  19.72
428.68  444.93  16.25
436.10  404.72  -31.38
595.74  469.51  -126.23
507.52  390.24  -117.28
379.16  401.00  21.84
721.31  707.24  -14.07
574.44  615.07  40.63
368.16  404.42  36.26
387.49  435.97  48.48
1455.19  1104.20  -350.99
473.71  410.76  -62.95
460.94  483.68  22.74
444.68  397.13  -47.55
460.97  515.53  54.55
628.68  649.74  21.05
392.50  392.83  0.33
760.86  800.11  39.25
348.07  438.86  90.79
686.83  513.28  -173.56
623.19  610.62  -12.57
393.08  420.71  27.63
1243.61  1299.00  55.39
1768.51  1355.26  -413.24
705.03  496.42  -208.62
410.56  434.47  23.91
545.07  507.52  -37.55
477.94  582.71  104.77
392.47  509.16  116.69
1257.16  881.60  -375.56
532.34  480.78  -51.56
463.18  566.79  103.61
499.67  436.66  -63.02
383.10  389.07  5.97
354.07  382.50  28.42
607.63  425.29  -182.34
632.55  604.44  -28.11
553.86  616.64  62.78
437.36  451.67  14.32
959.45  974.84  15.39
509.47  551.67  42.21
1130.49  705.38  -425.10
693.05  610.97  -82.09
819.09  605.49  -213.60
534.41  545.85  11.44
804.71  1000.96  196.25
373.67  416.48  42.81
438.90  419.86  -19.04
362.42  397.80  35.38
415.35  427.41  12.06
584.39  524.38  -60.01
564.40  596.94  32.54
473.75  509.86  36.11
626.78  678.56  51.77
466.13  566.44  100.30
504.52  551.10  46.58
1015.29  1018.89  3.59
388.74  406.80  18.06
539.72  529.94  -9.78
376.76  423.63  46.87
497.89  571.46  73.57
674.69  681.37  6.68
560.35  522.45  -37.90
373.48  389.77  16.29
456.96  491.24  34.27
490.32  525.52  35.20
442.72  425.27  -17.45
403.47  428.02  24.55
470.23  528.89  58.66
737.18  912.89  175.71
375.06  392.60  17.54
623.17  729.51  106.33
467.37  447.79  -19.58
614.47  537.72  -76.75
580.80  624.46  43.66
983.93  1066.01  82.08
647.41  599.01  -48.41
481.90  481.04  -0.86
1082.68  908.11  -174.57
439.62  451.60  11.98
353.27  437.15  83.88
367.15  399.73  32.58
682.52  856.45  173.93
421.70  459.96  38.27
444.64  554.37  109.74
576.76  462.83  -113.93
357.39  403.66  46.27
449.85  449.76  -0.09
445.01  466.84  21.83
875.15  699.56  -175.59
1353.92  1059.26  -294.66
455.61  465.21  9.59
604.62  755.20  150.59
415.43  409.96  -5.47
377.28  398.29  21.01
711.44  847.84  136.40
434.79  411.15  -23.64
352.47  404.95  52.49
365.37  384.93  19.57
394.69  393.19  -1.50
374.63  545.05  170.42
654.01  765.19  111.18
504.67  590.92  86.25
492.40  506.19  13.79
651.72  470.05  -181.67
668.80  696.84  28.04
467.37  493.10  25.73
536.08  496.61  -39.47
421.62  480.70  59.09
542.86  539.63  -3.24
369.42  445.67  76.25
398.01  428.21  30.21
449.85  484.83  34.98
634.45  649.84  15.38
506.35  446.35  -60.01
492.09  448.84  -43.25
1118.44  971.99  -146.45
479.46  461.34  -18.12
442.94  518.76  75.82
389.64  397.99  8.35
439.55  484.12  44.57
448.81  466.75  17.94
636.69  457.20  -179.49
652.32  632.38  -19.94
368.96  382.15  13.19
692.31  538.24  -154.07
441.03  411.98  -29.04
1013.99  1171.96  157.97
742.21  424.16  -318.05
505.93  489.16  -16.77
445.56  447.12  1.56
443.17  401.94  -41.23
586.67  541.13  -45.54
414.27  461.11  46.84
451.25  468.40  17.15
549.19  523.78  -25.41
593.66  559.44  -34.22
560.47  649.82  89.35
384.37  436.83  52.46
553.35  664.00  110.65
568.12  613.55  45.43
444.03  418.06  -25.96
436.78  448.68  11.90
430.45  584.38  153.92
474.60  468.97  -5.63
360.19  393.68  33.50
740.65  701.27  -39.37
389.48  429.23  39.75
371.79  402.26  30.47
410.48  447.19  36.72
379.76  402.50  22.74
367.94  450.46  82.51
450.50  575.14  124.65
529.04  540.49  11.45
770.16  752.03  -18.13
529.38  488.51  -40.87
747.22  699.43  -47.78
538.82  433.06  -105.76
596.06  771.53  175.47
635.69  691.76  56.07
644.01  589.23  -54.78
846.21  883.67  37.47
346.67  408.49  61.82
395.21  439.11  43.90
414.58  430.39  15.81
504.31  414.09  -90.21
422.52  398.86  -23.66
404.31  392.41  -11.90
1113.84  1137.67  23.82
1183.27  877.89  -305.38
570.77  496.86  -73.91
551.95  571.68  19.73
593.25  655.02  61.77
454.53  562.82  108.28
918.08  987.56  69.48
393.62  418.22  24.60
531.01  520.89  -10.12
550.55  422.09  -128.46
1185.22  601.58  -583.63
368.68  391.48  22.81
436.06  465.88  29.82
674.97  560.08  -114.89
480.52  569.80  89.27
417.18  414.25  -2.94
527.28  516.66  -10.62
401.01  527.62  126.60
641.50  627.56  -13.94
348.07  400.06  51.99
421.07  419.56  -1.51
369.75  402.82  33.07
437.99  452.42  14.44
521.27  512.30  -8.97
364.25  387.13  22.88
428.79  392.38  -36.41
368.90  393.58  24.68
1008.81  1015.97  7.15
406.24  433.79  27.55
383.61  376.37  -7.23
632.27  537.72  -94.55
471.49  424.19  -47.30
642.61  687.64  45.03
450.74  467.70  16.96
551.13  427.83  -123.30
449.93  405.89  -44.04
385.97  404.25  18.28
517.11  592.89  75.79
880.53  780.87  -99.66
425.89  415.26  -10.63
376.17  390.76  14.59
652.00  681.04  29.04
376.79  424.21  47.42
483.58  396.79  -86.79
518.45  460.13  -58.32
1076.48  929.22  -147.26
654.52  632.54  -21.98
688.00  564.06  -123.95
351.57  394.61  43.04
537.78  459.67  -78.11
407.14  401.66  -5.48
593.56  588.64  -4.92
415.63  433.87  18.23
712.45  629.43  -83.02
395.69  389.26  -6.43
526.55  513.07  -13.48
523.42  484.06  -39.36
1753.89  1701.12  -52.78
492.09  429.20  -62.89
537.74  631.26  93.52
411.84  403.00  -8.85
433.12  418.85  -14.27
412.92  419.80  6.88
801.02  778.62  -22.40
359.88  406.83  46.95
541.07  626.84  85.77
412.17  403.95  -8.22
413.18  427.57  14.39
466.49  425.58  -40.92
397.03  385.81  -11.22
514.73  564.08  49.36
511.49  506.02  -5.48
704.15  709.54  5.39
399.11  389.17  -9.94
540.81  520.95  -19.86
840.79  712.52  -128.27
646.18  615.62  -30.56
425.51  434.27  8.76
566.02  643.08  77.07
646.89  502.16  -144.73
478.48  465.22  -13.26
439.81  485.11  45.29
450.70  403.19  -47.51
429.43  461.14  31.71
486.26  494.61  8.35
770.83  621.70  -149.13
489.00  524.04  35.04
585.58  563.68  -21.89
523.07  682.52  159.45
397.72  441.63  43.91
351.78  402.66  50.88
781.42  502.68  -278.74
832.71  749.36  -83.35
449.99  441.46  -8.54
611.59  572.48  -39.11
651.96  648.10  -3.85
579.68  630.92  51.24
382.98  417.21  34.23
413.48  513.00  99.52
459.43  463.94  4.51
696.94  755.46  58.52
530.67  519.92  -10.75
933.17  755.14  -178.03
546.85  434.53  -112.32
359.26  402.56  43.30
535.81  650.91  115.10
522.31  555.51  33.20
389.29  414.46  25.18
502.56  633.83  131.27
446.07  598.34  152.27
424.45  484.30  59.85
430.91  439.05  8.15
461.36  612.50  151.15
624.58  524.87  -99.71
852.77  737.95  -114.82
360.55  375.42  14.87
420.89  407.88  -13.02
596.60  539.07  -57.53
555.31  468.90  -86.40
446.75  491.03  44.28
626.20  690.56  64.36
658.56  672.77  14.21
559.92  556.96  -2.96
405.98  451.18  45.20
517.14  526.71  9.57
943.43  766.49  -176.94
416.12  401.56  -14.57
541.28  555.42  14.14
434.82  604.14  169.31
379.05  380.90  1.85
411.73  439.75  28.02
760.47  838.25  77.79
528.93  615.09  86.15
403.28  436.78  33.50
354.11  375.40  21.30
722.40  639.45  -82.95
413.98  401.35  -12.62
539.71  466.67  -73.04
634.34  529.20  -105.14
481.33  482.98  1.65
506.76  570.76  63.99
359.43  393.23  33.81
347.57  382.52  34.95
