# True_Mass_GeV  Predicted_Mass_GeV  Resolution_GeV
680.46  696.06  15.60
450.16  401.35  -48.81
456.80  458.16  1.36
449.64  530.39  80.75
445.95  430.90  -15.05
864.54  795.39  -69.15
612.35  735.76  123.41
459.83  488.41  28.58
498.30  483.24  -15.06
707.63  679.65  -27.98
365.03  401.48  36.45
389.24  402.30  13.06
570.14  475.80  -94.34
833.78  876.10  42.32
463.16  441.33  -21.82
700.52  930.81  230.29
365.50  427.08  61.58
578.33  608.10  29.77
449.70  410.40  -39.30
404.84  396.67  -8.17
581.57  513.45  -68.12
453.53  510.26  56.73
700.02  523.12  -176.90
452.34  454.09  1.74
501.32  429.10  -72.22
504.73  467.09  -37.65
365.68  382.84  17.16
473.73  536.83  63.09
678.84  520.65  -158.19
410.51  413.58  3.08
664.65  552.49  -112.16
541.24  624.97  83.74
407.67  463.31  55.64
509.32  509.74  0.42
574.22  703.30  129.07
524.44  641.19  116.74
471.67  489.81  18.14
1355.57  1254.22  -101.35
687.87  537.27  -150.61
514.05  548.25  34.20
485.58  516.14  30.55
499.30  469.67  -29.63
568.05  652.18  84.13
498.48  547.95  49.47
1042.02  507.72  -534.29
769.85  795.75  25.90
691.56  741.21  49.65
672.52  557.25  -115.26
432.98  438.66  5.69
450.78  467.36  16.58
598.66  613.48  14.82
536.10  546.17  10.07
480.89  516.85  35.96
421.68  404.61  -17.08
561.65  615.62  53.96
819.92  538.89  -281.03
563.83  466.50  -97.33
888.77  892.33  3.56
558.28  651.93  93.65
698.66  657.69  -40.97
531.29  472.82  -58.46
404.56  407.80  3.24
483.87  375.54  -108.33
353.59  395.41  41.82
470.17  445.78  -24.39
579.65  687.95  108.30
728.64  686.09  -42.55
375.03  388.64  13.61
403.09  421.90  18.81
698.81  695.65  -3.16
422.82  482.06  59.24
513.50  498.21  -15.29
460.98  469.36  8.38
2006.17  1271.78  -734.39
369.74  381.37  11.63
638.69  605.55  -33.14
460.62  454.04  -6.59
435.56  416.11  -19.45
401.98  454.77  52.80
406.76  410.00  3.24
365.83  368.43  2.60
512.20  457.99  -54.21
889.84  881.40  -8.44
722.37  804.34  81.97
416.35  410.88  -5.47
587.83  587.21  -0.62
371.93  404.68  32.75
485.98  414.13  -71.85
589.03  643.62  54.59
377.94  380.28  2.33
420.68  430.11  9.43
504.40  539.80  35.40
421.25  423.72  2.47
682.42  549.46  -132.96
522.73  470.39  -52.34
789.80  824.74  34.95
418.89  458.19  39.29
493.92  572.29  78.38
488.51  437.51  -51.00
459.98  450.96  -9.02
485.14  409.89  -75.25
390.18  406.49  16.31
506.02  452.83  -53.19
419.78  405.93  -13.85
463.25  510.94  47.68
570.13  597.54  27.41
355.74  366.40  10.66
460.23  589.10  128.87
408.80  401.82  -6.98
525.92  627.86  101.94
419.45  435.76  16.30
922.08  623.27  -298.81
418.54  484.97  66.42
353.77  387.77  34.01
341.35  378.93  37.58
371.19  426.46  55.26
403.06  471.51  68.45
611.44  599.71  -11.74
759.70  648.62  -111.08
462.02  459.92  -2.10
769.14  818.12  48.98
757.29  769.79  12.50
404.47  402.39  -2.08
481.55  433.23  -48.32
352.78  385.84  33.06
363.96  384.29  20.34
393.73  458.80  65.07
403.21  531.04  127.84
427.07  430.73  3.65
931.11  1012.09  80.98
472.38  478.91  6.54
560.44  498.05  -62.39
761.11  764.51  3.40
604.44  650.97  46.52
450.14  537.45  87.31
739.26  672.84  -66.42
360.49  365.34  4.85
352.57  400.89  48.32
565.35  561.54  -3.80
470.05  510.35  40.30
685.35  487.71  -197.64
373.24  378.79  5.56
746.27  600.16  -146.11
555.72  601.64  45.92
479.30  510.33  31.03
470.92  411.58  -59.34
398.54  411.15  12.61
652.37  589.03  -63.34
478.59  500.39  21.80
1814.20  1966.49  152.29
372.64  394.99  22.35
563.09  381.95  -181.14
387.36  441.28  53.92
521.65  535.40  13.74
655.38  645.01  -10.37
395.71  448.39  52.68
510.59  464.17  -46.42
360.13  399.30  39.17
417.26  441.77  24.51
553.63  602.15  48.51
521.53  523.61  2.08
364.89  390.07  25.18
316.60  391.32  74.72
593.78  578.75  -15.02
542.10  515.75  -26.35
376.41  404.94  28.53
419.09  407.67  -11.41
768.41  765.28  -3.13
499.42  423.63  -75.79
610.76  578.28  -32.48
423.18  453.30  30.12
479.89  450.88  -29.01
870.47  760.99  -109.49
510.43  590.75  80.32
759.99  562.95  -197.05
368.44  396.21  27.77
438.86  467.81  28.95
367.06  401.41  34.35
359.02  370.75  11.74
449.81  441.14  -8.66
472.28  577.84  105.56
362.30  377.99  15.69
961.79  1137.31  175.51
839.24  624.55  -214.68
538.66  539.85  1.19
447.98  448.81  0.83
372.75  411.09  38.34
952.42  869.68  -82.74
522.84  478.59  -44.25
592.04  649.26  57.22
358.81  368.18  9.37
682.60  669.35  -13.25
361.52  446.64  85.12
446.39  457.85  11.46
738.13  699.91  -38.23
491.09  476.88  -14.20
468.40  483.90  15.50
706.26  586.47  -119.79
384.05  395.21  11.16
652.59  635.09  -17.50
542.02  554.90  12.88
596.65  621.98  25.33
1767.66  755.69  -1011.97
516.23  573.98  57.75
681.63  644.21  -37.41
384.78  433.04  48.26
510.23  544.87  34.64
912.90  699.16  -213.74
828.94  718.69  -110.26
611.59  465.87  -145.72
404.80  448.12  43.32
512.18  530.74  18.56
616.84  568.79  -48.05
416.26  476.03  59.78
481.18  592.64  111.46
425.47  381.38  -44.09
357.59  420.74  63.15
417.54  376.09  -41.45
373.26  453.63  80.38
633.16  581.95  -51.21
440.50  494.55  54.05
426.11  406.18  -19.93
482.24  486.59  4.35
609.40  750.88  141.48
428.42  482.17  53.75
597.43  558.62  -38.81
491.46  526.54  35.08
500.88  489.57  -11.31
406.94  415.21  8.27
765.89  869.30  103.41
383.18  383.23  0.05
574.30  648.54  74.25
416.44  410.31  -6.13
550.50  527.96  -22.53
509.99  561.69  51.70
515.94  532.22  16.27
535.95  467.04  -68.90
667.03  631.27  -35.76
480.81  542.44  61.64
423.65  408.56  -15.10
400.78  424.10  23.32
561.07  578.08  17.00
764.62  647.30  -117.32
385.12  447.60  62.48
449.19  408.59  -40.60
625.41  629.39  3.97
477.90  522.25  44.35
556.65  585.52  28.87
427.61  450.35  22.75
482.58  390.15  -92.43
431.80  550.57  118.77
1232.93  1120.33  -112.60
450.00  465.86  15.86
360.19  429.08  68.90
664.70  544.62  -120.09
436.68  442.27  5.59
882.13  837.98  -44.15
737.15  748.87  11.71
666.72  647.10  -19.62
364.88  424.53  59.65
921.35  821.95  -99.40
627.93  562.14  -65.79
479.34  618.84  139.50
469.33  481.92  12.59
468.76  525.69  56.93
525.24  523.00  -2.24
612.33  596.17  -16.16
539.76  584.07  44.31
701.46  719.11  17.65
590.53  615.19  24.66
489.66  494.42  4.76
430.90  415.12  -15.79
371.41  466.26  94.85
812.88  781.23  -31.65
529.35  419.45  -109.90
560.92  451.04  -109.88
493.47  536.78  43.32
477.92  422.29  -55.63
509.89  452.42  -57.47
479.71  423.44  -56.27
683.50  653.94  -29.56
429.78  410.92  -18.86
502.48  447.88  -54.60
472.40  548.67  76.27
793.59  778.26  -15.33
700.24  606.69  -93.55
411.48  471.78  60.30
385.80  438.54  52.74
523.56  579.00  55.43
586.53  637.79  51.26
421.23  476.63  55.40
496.27  505.44  9.17
422.40  462.99  40.60
824.70  704.43  -120.27
420.94  434.17  13.23
950.47  1005.40  54.92
638.12  744.72  106.60
619.83  565.59  -54.25
387.84  417.00  29.16
1041.59  1008.65  -32.94
415.61  445.43  29.82
610.50  431.41  -179.09
367.13  420.68  53.56
490.53  480.28  -10.25
539.32  482.13  -57.19
443.28  475.98  32.70
346.67  404.64  57.97
370.59  442.97  72.38
599.26  571.92  -27.34
417.97  503.68  85.70
353.11  373.19  20.08
636.69  637.16  0.47
391.62  394.74  3.12
837.69  616.61  -221.07
501.53  496.07  -5.46
386.97  402.89  15.93
555.19  593.23  38.04
780.88  644.32  -136.56
570.03  453.39  -116.65
397.63  467.88  70.25
365.42  439.31  73.90
557.49  470.94  -86.55
364.63  381.70  17.07
355.09  396.09  41.00
511.97  513.44  1.47
603.82  435.92  -167.90
488.76  599.83  111.07
443.02  578.87  135.84
719.60  688.43  -31.18
484.83  493.00  8.17
508.01  561.10  53.09
382.24  383.74  1.51
511.21  434.05  -77.16
359.38  441.92  82.55
484.88  561.94  77.06
401.39  400.26  -1.14
379.38  422.70  43.32
513.48  571.54  58.07
859.88  903.27  43.39
446.71  503.03  56.32
389.84  472.65  82.81
468.29  445.27  -23.02
613.05  600.31  -12.74
404.42  437.39  32.97
355.29  383.04  27.75
547.74  575.77  28.03
384.23  431.18  46.95
723.51  789.29  65.78
992.08  846.42  -145.67
703.05  743.73  40.68
731.54  595.75  -135.79
378.93  411.63  32.69
681.99  716.45  34.47
371.07  381.81  10.74
449.34  498.40  49.06
440.92  477.79  36.88
374.87  386.17  11.30
681.47  501.55  -179.91
574.22  414.97  -159.25
826.14  838.54  12.40
406.68  400.84  -5.84
634.80  501.37  -133.43
484.55  542.20  57.64
679.61  684.86  5.25
391.92  473.89  81.97
594.45  637.95  43.49
716.81  653.25  -63.56
386.45  391.60  5.15
456.34  527.01  70.67
430.23  427.64  -2.59
677.73  776.87  99.15
502.77  455.86  -46.91
897.56  876.30  -21.26
373.13  405.76  32.63
439.49  444.67  5.17
533.76  557.72  23.95
554.05  613.60  59.55
516.11  600.24  84.13
662.41  616.42  -46.00
633.76  626.30  -7.46
484.54  383.00  -101.54
388.25  446.29  58.04
375.74  411.78  36.04
528.89  461.63  -67.26
396.70  391.52  -5.18
389.99  451.70  61.71
432.17  424.93  -7.24
413.52  399.08  -14.44
352.11  423.03  70.92
817.85  752.21  -65.65
861.67  1003.30  141.62
593.03  622.70  29.67
480.31  422.66  -57.65
411.82  390.75  -21.08
739.89  423.59  -316.30
358.16  424.76  66.60
577.26  451.45  -125.82
551.56  493.56  -58.01
485.27  745.43  260.16
558.22  556.80  -1.42
1070.09  1168.38  98.29
523.87  586.33  62.46
752.45  581.47  -170.98
440.63  414.63  -26.00
525.54  550.24  24.70
386.43  428.50  42.07
514.73  488.42  -26.31
553.96  500.65  -53.31
916.36  651.71  -264.64
540.52  514.72  -25.80
388.98  412.69  23.72
564.71  719.42  154.71
532.86  554.63  21.77
423.51  415.65  -7.86
470.67  516.03  45.36
371.04  413.29  42.25
692.14  786.22  94.08
444.83  400.23  -44.60
627.43  574.53  -52.89
752.66  713.28  -39.39
475.93  461.97  -13.96
828.49  1004.79  176.30
687.29  593.88  -93.41
558.30  515.79  -42.51
572.68  590.15  17.46
548.44  541.45  -6.99
707.79  603.52  -104.27
737.52  638.83  -98.69
494.53  591.69  97.16
943.96  984.76  40.81
521.86  532.19  10.34
655.05  559.60  -95.45
469.38  494.79  25.41
586.61  458.72  -127.90
483.55  502.56  19.01
388.17  390.60  2.42
614.99  604.32  -10.67
588.28  678.78  90.50
435.04  408.27  -26.76
380.78  429.65  48.87
385.10  435.97  50.87
533.48  567.76  34.28
1026.39  694.11  -332.28
480.65  496.00  15.35
623.29  574.62  -48.67
430.32  392.15  -38.17
410.88  438.62  27.74
404.53  433.23  28.70
706.45  648.96  -57.48
862.24  865.11  2.87
746.93  720.69  -26.23
466.30  397.61  -68.69
387.29  391.13  3.84
535.27  417.74  -117.53
380.80  412.44  31.64
480.94  440.38  -40.55
415.40  414.06  -1.33
664.93  666.82  1.89
666.77  540.54  -126.23
456.26  430.05  -26.22
471.93  428.25  -43.69
624.53  594.11  -30.42
414.89  561.85  146.97
661.08  549.79  -111.29
653.45  737.71  84.26
381.59  389.50  7.91
398.91  392.09  -6.82
381.02  403.66  22.63
456.64  440.00  -16.65
571.82  552.00  -19.82
768.08  778.85  10.76
473.17  471.75  -1.42
535.01  566.53  31.51
461.45  528.50  67.05
507.11  456.74  -50.37
840.02  553.73  -286.29
356.81  381.48  24.67
372.38  401.91  29.53
499.96  438.50  -61.46
504.57  590.85  86.28
370.60  405.14  34.54
408.98  402.08  -6.91
533.62  649.00  115.38
402.10  451.97  49.88
511.33  628.15  116.82
521.39  584.43  63.04
626.69  554.16  -72.53
749.69  435.62  -314.06
357.16  392.78  35.63
471.74  578.35  106.60
553.32  565.04  11.72
547.71  453.05  -94.66
866.86  858.46  -8.40
434.29  408.62  -25.68
578.82  435.53  -143.29
391.28  409.49  18.20
666.80  547.56  -119.24
648.96  678.86  29.89
723.94  796.39  72.46
1069.24  670.57  -398.67
699.35  466.86  -232.49
438.41  463.11  24.70
759.49  682.85  -76.65
418.74  474.54  55.80
511.87  573.95  62.07
921.36  796.05  -125.31
743.04  962.03  218.99
402.86  434.68  31.82
396.43  398.70  2.28
412.87  460.23  47.36
633.04  730.78  97.74
381.62  473.86  92.24
571.95  561.28  -10.67
638.24  580.22  -58.02
405.12  447.55  42.43
731.76  574.91  -156.85
536.67  547.02  10.34
428.19  515.15  86.96
530.36  428.95  -101.41
424.12  442.45  18.33
401.06  503.33  102.27
631.25  707.49  76.24
728.75  846.18  117.43
432.84  449.85  17.01
559.08  646.70  87.62
471.74  500.57  28.84
397.77  476.16  78.39
669.50  776.52  107.02
428.55  431.07  2.53
578.59  634.39  55.80
508.79  529.27  20.48
634.41  605.86  -28.55
353.48  391.91  38.43
466.21  436.40  -29.81
486.00  502.03  16.03
559.30  534.53  -24.77
454.93  423.08  -31.86
547.20  600.77  53.57
412.49  422.87  10.38
598.81  494.03  -104.77
486.71  502.29  15.58
354.87  405.19  50.32
418.99  450.46  31.48
547.13  516.29  -30.84
530.62  506.62  -24.00
432.57  419.97  -12.60
558.40  418.15  -140.25
368.65  420.76  52.11
501.96  487.03  -14.93
527.97  599.63  71.66
499.87  441.00  -58.87
392.62  476.82  84.20
879.98  619.17  -260.82
557.10  631.98  74.88
521.59  536.14  14.55
402.11  439.44  37.33
625.01  686.65  61.64
1024.11  1124.10  99.98
703.11  502.82  -200.29
434.38  413.99  -20.39
524.79  471.31  -53.48
836.22  695.11  -141.10
524.17  476.62  -47.55
513.91  455.52  -58.39
505.55  544.13  38.59
807.33  553.77  -253.56
748.46  520.25  -228.21
421.51  395.53  -25.99
375.56  399.93  24.37
425.68  453.60  27.92
692.88  765.72  72.84
356.44  378.02  21.58
556.63  745.28  188.65
767.08  637.17  -129.90
412.08  461.89  49.81
531.04  439.57  -91.47
422.51  436.62  14.12
557.17  573.17  16.00
525.49  570.24  44.75
421.80  427.12  5.32
430.38  424.42  -5.96
433.20  442.81  9.61
605.89  555.75  -50.14
1169.19  1065.53  -103.66
428.39  375.03  -53.36
446.19  433.43  -12.77
853.40  687.41  -165.99
441.72  497.77  56.05
534.64  537.00  2.36
469.88  456.81  -13.07
390.56  433.10  42.54
595.08  619.28  24.20
480.89  459.63  -21.27
408.89  503.64  94.76
450.59  518.99  68.41
406.33  489.45  83.12
453.59  420.23  -33.36
859.27  791.40  -67.87
912.56  828.05  -84.51
501.16  513.03  11.87
676.04  638.08  -37.96
494.84  513.33  18.49
440.90  448.85  7.95
430.15  460.54  30.39
491.59  570.67  79.08
792.67  681.13  -111.54
438.50  491.41  52.91
464.41  479.20  14.79
875.52  990.40  114.88
540.21  521.64  -18.57
585.89  539.61  -46.28
384.54  494.50  109.96
438.24  400.96  -37.28
480.54  496.40  15.86
1880.76  1618.08  -262.68
589.46  451.01  -138.44
559.19  642.42  83.23
387.20  396.79  9.59
528.22  424.48  -103.74
389.96  428.51  38.55
575.80  565.66  -10.14
571.13  529.31  -41.81
736.35  629.96  -106.39
566.43  520.78  -45.65
665.57  640.86  -24.71
364.58  384.23  19.64
649.38  546.91  -102.48
415.74  450.39  34.65
353.82  388.20  34.39
644.79  755.57  110.79
564.91  426.63  -138.28
557.49  442.67  -114.83
720.07  723.49  3.42
560.25  454.33  -105.92
455.67  420.23  -35.43
473.75  488.69  14.94
735.05  705.27  -29.78
405.31  398.87  -6.44
425.83  386.23  -39.60
873.30  699.09  -174.21
430.82  488.20  57.38
441.71  443.09  1.38
340.58  384.46  43.88
389.95  413.12  23.16
468.53  440.75  -27.79
532.51  490.34  -42.17
706.69  747.68  40.99
448.44  446.63  -1.81
463.53  410.69  -52.84
711.59  587.27  -124.32
449.02  423.23  -25.79
463.00  432.65  -30.35
462.57  424.24  -38.33
961.15  1012.84  51.70
428.84  432.94  4.10
706.46  689.40  -17.05
579.11  589.64  10.52
485.04  512.16  27.12
464.25  413.83  -50.42
480.29  523.78  43.49
596.20  493.30  -102.90
496.87  532.38  35.51
426.64  432.05  5.41
405.36  392.45  -12.91
460.31  566.77  106.46
419.58  441.20  21.62
587.02  588.42  1.41
367.58  411.44  43.86
451.38  425.73  -25.65
1831.86  2244.39  412.53
583.97  563.68  -20.29
479.56  413.65  -65.91
450.70  468.68  17.97
760.90  630.09  -130.81
515.81  420.95  -94.87
708.56  583.11  -125.45
450.74  492.04  41.30
397.35  444.66  47.31
469.62  502.48  32.86
510.78  445.03  -65.74
384.02  409.44  25.43
748.97  703.13  -45.84
421.37  387.48  -33.89
426.37  422.72  -3.65
347.36  421.31  73.95
457.51  417.96  -39.54
497.56  480.20  -17.35
552.48  676.57  124.09
395.05  388.45  -6.60
1300.57  645.54  -655.03
642.77  645.05  2.28
567.71  619.03  51.33
612.32  625.86  13.54
493.37  495.35  1.98
481.05  496.45  15.40
601.68  698.03  96.36
633.98  607.72  -26.26
647.54  578.29  -69.25
686.97  581.16  -105.81
714.39  677.92  -36.47
446.27  434.95  -11.32
504.57  617.63  113.05
368.43  379.98  11.55
367.75  470.81  103.06
389.98  421.47  31.48
721.70  480.27  -241.43
510.00  586.04  76.04
434.35  505.78  71.43
473.85  437.90  -35.95
453.75  442.68  -11.06
783.37  774.47  -8.90
875.41  828.61  -46.81
1005.23  685.58  -319.65
369.24  415.20  45.96
1080.51  1015.38  -65.14
432.43  539.79  107.36
514.21  561.03  46.82
955.79  651.09  -304.70
452.64  522.48  69.84
893.17  892.06  -1.11
447.54  427.95  -19.59
358.54  383.07  24.53
372.88  426.47  53.59
643.85  525.86  -117.99
581.58  466.97  -114.61
479.22  637.47  158.25
477.61  500.59  22.98
392.73  426.09  33.36
677.53  670.33  -7.19
351.75  423.99  72.24
619.34  682.99  63.65
561.98  527.51  -34.47
363.46  382.65  19.19
498.49  596.17  97.68
600.96  700.70  99.75
586.50  636.56  50.05
1315.53  1112.75  -202.78
583.81  570.41  -13.39
587.49  672.96  85.47
405.47  519.98  114.52
746.02  676.91  -69.12
563.94  475.81  -88.14
601.74  690.57  88.83
782.50  657.85  -124.64
401.13  417.57  16.44
507.43  458.98  -48.44
486.47  567.21  80.73
475.54  452.70  -22.84
765.76  759.94  -5.82
344.63  391.97  47.35
446.10  399.42  -46.68
700.76  771.91  71.15
477.71  578.69  100.97
578.08  495.18  -82.90
454.23  522.42  68.19
448.73  440.11  -8.62
419.70  465.62  45.92
397.41  431.39  33.98
566.97  500.64  -66.33
830.59  502.07  -328.53
528.80  583.40  54.59
337.06  389.75  52.69
477.61  430.25  -47.36
894.83  540.62  -354.21
507.88  434.33  -73.55
758.58  908.63  150.05
740.56  456.91  -283.64
554.71  703.34  148.62
516.92  503.15  -13.77
500.75  616.54  115.79
465.27  412.75  -52.52
458.11  388.65  -69.46
368.38  392.05  23.67
397.15  396.06  -1.09
461.49  495.45  33.96
476.90  491.93  15.03
1162.94  1201.61  38.67
714.98  641.34  -73.64
609.52  643.80  34.28
638.05  563.70  -74.35
348.65  397.45  48.81
487.28  428.34  -58.94
374.61  438.94  64.34
354.66  442.79  88.13
610.61  583.64  -26.97
436.65  484.39  47.74
443.92  420.59  -23.34
451.21  538.77  87.57
455.04  613.35  158.31
668.36  591.87  -76.48
374.31  420.22  45.91
577.11  632.11  55.00
364.44  399.48  35.04
352.54  384.29  31.75
509.62  430.79  -78.82
565.64  508.95  -56.68
373.05  458.89  85.84
423.60  429.06  5.46
389.52  457.92  68.40
438.03  472.89  34.86
636.42  579.58  -56.84
649.96  661.34  11.39
639.12  674.49  35.37
419.97  418.10  -1.87
452.32  490.02  37.70
383.98  405.40  21.42
632.78  797.39  164.60
421.44  443.15  21.71
403.92  412.71  8.80
816.60  698.97  -117.63
455.23  601.26  146.03
690.08  577.04  -113.04
409.55  472.71  63.17
431.42  409.98  -21.44
440.67  522.24  81.57
650.42  639.45  -10.96
877.12  753.40  -123.72
433.88  447.47  13.59
621.43  445.15  -176.28
388.37  437.03  48.66
555.94  604.07  48.13
417.43  407.48  -9.95
954.83  643.96  -310.87
459.94  441.99  -17.96
394.19  408.63  14.43
502.33  606.86  104.53
556.22  558.15  1.93
427.09  489.15  62.06
582.55  525.90  -56.65
680.01  661.53  -18.47
499.97  584.31  84.34
367.29  388.15  20.87
556.16  424.04  -132.12
478.73  502.54  23.82
619.49  505.17  -114.32
643.90  670.91  27.00
498.74  494.46  -4.28
425.64  422.95  -2.69
413.19  445.74  32.55
398.29  418.94  20.65
447.79  469.49  21.70
406.80  386.82  -19.98
386.46  436.31  49.84
368.84  391.72  22.88
1006.27  1314.98  308.71
761.80  818.52  56.73
418.99  452.07  33.08
421.65  466.88  45.24
479.08  485.22  6.13
380.94  433.48  52.54
597.11  572.08  -25.03
447.62  431.76  -15.86
389.81  402.18  12.37
445.44  490.85  45.40
663.20  804.92  141.72
662.24  653.11  -9.13
482.43  464.33  -18.10
459.95  429.18  -30.77
577.86  569.76  -8.10
630.61  570.29  -60.31
430.61  390.38  -40.22
462.26  463.58  1.32
460.90  432.98  -27.93
936.72  655.73  -280.98
451.69  486.22  34.52
350.14  446.18  96.04
677.70  637.05  -40.65
499.43  646.04  146.61
543.70  574.10  30.40
303.27  448.26  144.98
397.65  390.58  -7.06
410.46  480.38  69.92
1348.70  1282.86  -65.83
397.87  378.50  -19.37
457.80  439.73  -18.08
472.41  407.57  -64.84
391.15  418.28  27.13
465.13  467.83  2.70
369.63  420.32  50.69
498.73  592.77  94.04
367.66  395.14  27.47
474.65  527.32  52.68
376.55  386.80  10.26
413.49  499.34  85.85
564.34  686.18  121.85
542.34  480.54  -61.79
743.85  781.02  37.18
527.40  533.27  5.87
723.66  646.63  -77.04
428.85  560.68  131.83
832.39  850.75  18.36
424.40  417.96  -6.43
666.20  714.34  48.14
824.15  853.75  29.60
442.54  577.66  135.12
438.62  435.02  -3.60
940.64  1029.77  89.13
823.10  834.75  11.65
374.05  382.92  8.87
423.59  500.11  76.52
458.53  474.74  16.21
457.39  484.03  26.64
427.18  474.25  47.07
696.18  604.02  -92.16
517.44  574.79  57.36
572.16  615.15  42.99
625.19  613.30  -11.90
413.23  462.62  49.39
461.30  402.12  -59.18
534.21  505.52  -28.70
1266.82  1040.99  -225.83
570.46  492.07  -78.39
411.69  548.70  137.01
445.97  493.66  47.69
523.22  591.74  68.52
380.31  401.66  21.35
358.12  419.91  61.79
449.03  579.61  130.58
378.44  426.95  48.51
806.64  737.56  -69.08
397.66  400.75  3.09
699.39  706.10  6.70
487.55  464.14  -23.41
434.66  436.71  2.05
375.19  372.24  -2.95
528.95  597.50  68.55
441.04  421.35  -19.69
490.40  450.57  -39.84
478.28  543.61  65.33
475.77  439.94  -35.83
674.86  742.46  67.60
424.57  433.18  8.61
450.12  440.87  -9.24
703.61  705.88  2.27
466.89  478.26  11.37
499.95  455.50  -44.45
747.23  669.99  -77.24
933.71  883.36  -50.35
1086.74  1187.65  100.91
597.72  542.85  -54.87
737.71  1061.14  323.43
416.74  502.37  85.64
416.23  450.75  34.52
625.10  707.50  82.40
539.11  564.44  25.33
904.94  739.09  -165.85
468.86  463.99  -4.88
366.63  512.52  145.89
701.88  762.94  61.07
464.95  603.44  138.49
442.61  501.13  58.53
434.49  492.73  58.24
511.74  603.61  91.87
529.10  494.99  -34.11
486.07  517.68  31.61
546.67  567.34  20.67
439.39  430.29  -9.10
510.50  549.98  39.48
494.68  441.09  -53.59
754.52  864.31  109.79
526.08  406.58  -119.50
494.59  461.82  -32.77
436.82  420.68  -16.14
856.99  895.57  38.57
564.54  665.34  100.79
462.63  502.38  39.75
501.39  454.71  -46.68
383.05  398.57  15.52
374.41  382.35  7.93
438.67  498.11  59.44
600.32  617.77  17.45
741.19  662.55  -78.64
504.64  493.05  -11.59
588.51  449.81  -138.70
413.76  442.49  28.72
480.45  447.04  -33.41
450.48  462.37  11.89
585.81  411.83  -173.98
578.75  640.24  61.49
732.74  669.26  -63.48
394.50  403.05  8.55
816.35  935.28  118.93
464.97  439.66  -25.31
517.48  514.85  -2.63
690.69  687.68  -3.00
799.49  545.53  -253.96
353.74  422.59  68.85
484.39  501.67  17.28
406.18  480.09  73.91
868.05  840.89  -27.17
494.29  462.54  -31.75
531.06  485.78  -45.28
361.68  411.76  50.08
983.95  867.60  -116.35
747.46  522.98  -224.48
621.07  664.26  43.19
529.25  575.52  46.27
599.65  558.55  -41.10
417.47  414.40  -3.06
455.13  504.66  49.54
575.57  594.55  18.98
908.78  868.22  -40.57
368.38  421.69  53.30
504.84  549.49  44.64
629.32  713.78  84.46
584.69  494.01  -90.68
532.69  574.81  42.12
658.11  707.51  49.40
393.51  409.81  16.30
739.61  748.21  8.59
530.70  559.15  28.45
593.65  593.45  -0.21
460.38  413.29  -47.09
674.10  480.71  -193.39
856.42  794.94  -61.48
1150.68  982.21  -168.46
393.48  393.34  -0.14
410.02  446.19  36.17
510.15  595.65  85.50
612.27  542.22  -70.05
444.28  418.62  -25.67
596.60  549.39  -47.21
541.49  540.52  -0.97
417.51  399.47  -18.04
747.37  718.65  -28.73
487.85  433.28  -54.57
628.31  690.11  61.79
835.28  684.41  -150.87
374.80  376.47  1.67
396.41  478.89  82.47
685.06  516.23  -168.82
530.71  592.30  61.58
412.13  426.31  14.18
421.07  420.66  -0.40
820.58  797.19  -23.39
479.72  427.78  -51.94
504.61  476.51  -28.10
468.02  398.35  -69.67
542.55  458.63  -83.92
762.45  933.44  170.99
352.21  395.11  42.90
373.16  441.93  68.76
803.38  965.81  162.43
445.70  464.31  18.61
760.43  702.49  -57.94
416.93  453.37  36.43
991.68  991.89  0.21
414.53  462.59  48.06
429.58  441.41  11.83
479.47  447.33  -32.14
426.72  484.65  57.93
373.97  382.16  8.19
407.97  461.68  53.71
594.28  499.91  -94.37
484.57  462.24  -22.34
856.21  1001.40  145.18
454.65  483.71  29.06
405.08  424.12  19.03
475.23  525.34  50.11
711.72  746.20  34.48
660.94  709.34  48.40
482.87  411.20  -71.66
373.66  405.59  31.93
490.06  459.87  -30.19
371.33  406.53  35.20
565.06  467.45  -97.60
360.13  392.92  32.79
615.28  619.10  3.83
785.51  796.42  10.90
541.01  498.45  -42.56
1077.69  951.71  -125.98
708.00  609.24  -98.75
586.13  690.55  104.41
985.52  760.30  -225.22
435.98  505.63  69.65
464.42  466.99  2.57
650.47  631.67  -18.80
814.98  514.38  -300.60
624.45  719.48  95.03
405.89  458.84  52.94
691.31  605.16  -86.15
375.74  412.05  36.31
397.40  381.04  -16.37
419.27  461.75  42.48
691.93  645.52  -46.40
598.62  619.15  20.53
816.01  672.69  -143.32
444.09  410.70  -33.39
702.73  648.02  -54.70
354.23  369.85  15.63
423.83  395.77  -28.06
538.12  513.15  -24.97
493.58  472.73  -20.85
776.84  612.24  -164.60
458.06  426.13  -31.93
621.81  650.89  29.08
393.25  380.78  -12.47
644.36  617.60  -26.75
422.85  450.15  27.29
454.15  546.71  92.56
845.67  839.09  -6.58
383.24  418.00  34.76
850.54  921.51  70.97
530.00  430.19  -99.81
445.82  460.29  14.47
482.25  381.48  -100.77
491.77  519.67  27.90
578.41  472.59  -105.82
791.26  1008.98  217.72
833.52  991.78  158.25
461.74  508.98  47.24
470.59  489.56  18.97
653.92  726.92  73.01
525.52  400.33  -125.20
422.09  408.52  -13.58
360.15  383.81  23.67
473.37  475.83  2.46
371.08  380.90  9.82
