# True_Mass_GeV  Predicted_Mass_GeV  Resolution_GeV
983.35  891.47  -91.88
431.34  443.80  12.46
589.02  514.87  -74.15
426.19  425.35  -0.84
373.17  389.43  16.26
539.49  565.19  25.69
411.73  419.41  7.69
804.99  812.64  7.65
838.89  874.80  35.92
599.54  675.15  75.61
696.34  853.38  157.04
432.00  493.32  61.32
446.44  484.25  37.81
387.24  528.39  141.15
408.42  391.63  -16.79
384.78  378.05  -6.73
449.21  391.89  -57.32
1048.61  942.29  -106.32
434.92  532.87  97.95
509.26  563.41  54.15
370.13  425.01  54.88
485.74  504.19  18.46
737.52  656.98  -80.54
846.96  807.42  -39.54
352.90  416.62  63.72
470.17  457.17  -13.00
473.15  484.08  10.92
460.88  434.17  -26.71
546.16  543.70  -2.47
910.73  819.01  -91.72
376.31  395.22  18.91
465.67  543.34  77.67
451.13  408.56  -42.57
463.34  458.87  -4.47
399.33  467.24  67.91
379.82  378.91  -0.92
650.75  674.25  23.50
354.13  426.77  72.64
355.45  495.13  139.68
436.09  448.22  12.13
531.77  517.87  -13.90
487.57  398.23  -89.34
358.18  380.31  22.13
451.30  480.89  29.59
500.39  480.12  -20.27
984.00  768.56  -215.44
420.69  487.78  67.09
475.30  425.52  -49.78
421.14  447.97  26.83
492.30  521.92  29.62
385.44  386.78  1.34
476.67  594.39  117.72
444.87  428.22  -16.65
468.85  482.88  14.03
550.82  578.60  27.78
629.53  723.25  93.72
415.53  416.93  1.40
493.88  528.23  34.35
594.57  516.28  -78.29
644.97  521.78  -123.18
382.08  379.88  -2.20
392.03  411.43  19.41
424.93  463.60  38.67
375.04  416.76  41.72
634.06  548.66  -85.39
461.51  523.24  61.72
608.80  443.91  -164.89
441.85  422.87  -18.98
352.44  420.84  68.40
387.92  435.28  47.36
573.08  577.91  4.83
399.24  389.94  -9.31
574.58  458.92  -115.66
446.98  456.70  9.72
604.85  596.24  -8.60
412.39  451.30  38.91
377.64  416.43  38.79
443.14  483.65  40.51
417.43  457.02  39.59
473.22  437.48  -35.74
788.60  879.77  91.17
468.52  459.00  -9.52
411.68  420.89  9.21
447.90  472.79  24.90
506.97  419.40  -87.57
457.78  504.33  46.54
653.51  789.33  135.83
543.76  513.12  -30.64
502.17  529.89  27.72
871.48  583.16  -288.32
630.22  635.65  5.43
573.87  715.47  141.60
515.62  518.12  2.49
532.13  572.49  40.36
581.38  577.20  -4.18
578.90  550.63  -28.27
492.59  484.86  -7.73
756.67  499.88  -256.79
510.22  487.08  -23.15
477.33  546.97  69.64
533.24  564.03  30.79
459.35  434.50  -24.85
452.44  453.55  1.10
517.98  466.63  -51.34
425.79  489.73  63.94
582.28  604.45  22.17
587.89  504.60  -83.30
1011.09  1120.07  108.98
456.90  401.20  -55.70
785.51  847.08  61.57
450.26  422.64  -27.62
457.57  484.44  26.87
510.70  419.78  -90.92
367.18  411.24  44.06
751.27  667.02  -84.25
425.32  486.44  61.12
699.33  720.03  20.70
465.76  443.77  -21.99
424.59  414.91  -9.69
488.35  529.44  41.09
402.27  465.97  63.70
769.33  677.44  -91.89
566.82  713.80  146.98
431.43  458.72  27.29
587.79  496.04  -91.75
709.39  535.61  -173.78
457.95  507.34  49.39
622.97  622.96  -0.01
483.66  521.93  38.27
584.59  578.14  -6.45
1104.55  1064.98  -39.56
789.75  651.02  -138.74
377.75  391.00  13.25
500.97  591.47  90.50
470.40  455.23  -15.17
402.05  420.53  18.49
554.25  526.60  -27.65
608.86  497.09  -111.77
352.26  453.90  101.64
385.59  412.00  26.42
458.01  498.76  40.76
463.06  482.88  19.82
460.10  440.77  -19.32
681.51  635.69  -45.82
507.78  528.88  21.09
413.04  453.68  40.64
405.61  419.13  13.52
432.47  492.95  60.48
503.30  472.62  -30.68
359.87  414.91  55.05
827.15  674.11  -153.03
606.00  613.37  7.37
455.04  499.85  44.81
484.98  579.30  94.32
490.40  472.61  -17.79
479.80  562.58  82.78
568.30  401.68  -166.62
515.46  497.81  -17.65
536.82  444.73  -92.09
565.22  421.43  -143.79
385.76  498.29  112.52
558.77  544.25  -14.52
404.85  537.71  132.86
403.89  409.77  5.87
521.38  466.96  -54.42
458.55  486.39  27.84
497.34  440.90  -56.44
597.25  629.67  32.43
468.43  633.96  165.53
416.13  415.45  -0.67
487.34  590.49  103.15
627.17  523.58  -103.59
700.47  681.67  -18.79
369.42  390.97  21.56
795.63  480.65  -314.98
530.95  599.44  68.49
389.45  413.97  24.51
377.29  431.35  54.06
372.53  381.53  9.01
419.18  396.51  -22.67
455.18  449.26  -5.93
607.13  610.20  3.07
520.20  494.35  -25.85
465.15  408.52  -56.63
419.53  398.78  -20.75
915.16  1015.86  100.71
450.28  424.94  -25.34
573.24  542.82  -30.43
614.04  793.77  179.73
623.02  598.59  -24.43
584.49  525.31  -59.17
447.05  454.99  7.94
877.64  850.41  -27.23
882.55  857.45  -25.10
390.51  392.79  2.28
557.12  688.79  131.67
390.11  420.49  30.37
580.08  621.35  41.27
576.50  630.11  53.61
368.20  424.73  56.52
453.06  401.26  -51.80
393.01  399.79  6.77
597.04  640.01  42.97
365.54  389.09  23.54
507.10  560.13  53.03
369.63  524.20  154.57
460.20  448.22  -11.97
480.23  450.37  -29.86
415.89  412.31  -3.58
953.95  633.30  -320.64
742.10  469.59  -272.51
374.15  426.04  51.89
374.05  410.42  36.36
428.80  470.63  41.82
1012.37  918.08  -94.29
914.81  1095.39  180.57
495.26  413.27  -81.99
575.30  490.19  -85.11
431.93  390.89  -41.03
381.84  476.66  94.81
619.67  502.91  -116.76
609.66  635.86  26.20
905.63  1019.20  113.57
430.27  432.02  1.75
470.77  511.44  40.68
550.57  405.29  -145.28
405.32  434.10  28.78
573.88  551.18  -22.69
688.09  728.84  40.75
611.83  570.79  -41.05
367.63  420.36  52.73
1224.75  504.91  -719.84
394.69  428.77  34.08
601.28  476.80  -124.47
439.71  414.89  -24.82
550.93  584.14  33.21
662.77  575.41  -87.35
565.44  602.12  36.68
434.15  394.61  -39.54
443.92  483.70  39.78
447.02  513.99  66.97
378.27  412.35  34.09
745.11  686.85  -58.27
559.30  538.34  -20.95
502.43  542.01  39.58
396.35  403.48  7.13
461.02  414.37  -46.65
406.29  437.06  30.77
991.72  899.07  -92.65
432.14  460.93  28.79
533.02  566.17  33.15
372.41  430.85  58.45
494.71  494.68  -0.03
564.26  466.10  -98.17
477.86  461.15  -16.72
536.66  530.61  -6.04
554.37  504.24  -50.13
396.34  408.75  12.42
625.90  626.55  0.65
707.48  667.66  -39.82
1187.05  1346.06  159.01
492.11  482.09  -10.03
718.68  635.88  -82.80
673.66  491.55  -182.11
567.57  523.75  -43.83
445.00  535.55  90.56
673.34  678.44  5.10
529.33  452.25  -77.08
692.27  651.23  -41.04
735.59  597.78  -137.81
388.56  425.82  37.26
400.27  478.31  78.04
463.61  471.58  7.97
375.13  471.66  96.54
1099.69  1034.10  -65.59
394.96  421.62  26.67
545.09  485.65  -59.44
413.30  484.18  70.88
417.21  427.36  10.15
570.90  420.71  -150.19
351.18  395.98  44.80
420.94  421.75  0.81
396.43  450.84  54.41
444.01  412.88  -31.13
363.23  428.32  65.08
386.31  444.88  58.58
481.37  503.35  21.97
712.14  576.40  -135.74
568.71  573.15  4.45
694.63  517.82  -176.81
510.79  501.27  -9.52
747.16  658.95  -88.21
396.21  420.78  24.56
381.93  394.77  12.83
437.93  466.38  28.45
682.43  620.25  -62.17
398.37  382.93  -15.44
909.38  811.72  -97.66
431.78  401.55  -30.23
652.62  572.53  -80.09
358.14  396.30  38.16
492.48  412.16  -80.32
467.73  486.55  18.82
479.85  509.43  29.58
378.55  764.69  386.14
473.00  491.51  18.51
363.38  423.59  60.21
475.59  436.94  -38.66
690.11  655.70  -34.41
481.67  541.20  59.53
466.69  441.20  -25.49
1817.35  1127.29  -690.06
373.95  412.76  38.81
504.75  462.83  -41.92
528.80  506.33  -22.47
702.29  673.16  -29.13
372.87  412.59  39.72
378.36  426.24  47.89
439.40  443.69  4.29
358.86  399.93  41.07
575.63  598.34  22.71
445.68  444.23  -1.45
489.50  430.69  -58.82
455.56  419.74  -35.82
412.04  433.64  21.60
476.59  487.13  10.54
410.33  448.08  37.75
507.88  575.68  67.80
419.23  408.29  -10.95
536.27  395.41  -140.86
593.64  680.89  87.26
536.31  549.76  13.45
362.16  397.23  35.07
841.96  766.55  -75.41
454.50  505.08  50.58
448.79  476.03  27.24
465.15  493.48  28.33
426.22  447.69  21.47
440.99  427.75  -13.23
434.36  417.87  -16.50
449.89  398.27  -51.61
744.45  703.68  -40.77
367.25  426.69  59.44
574.57  478.61  -95.96
644.31  704.15  59.83
573.50  583.62  10.12
465.13  473.05  7.92
538.64  608.93  70.29
492.54  498.93  6.39
374.57  408.84  34.27
376.55  404.55  28.00
429.21  470.23  41.01
443.49  522.27  78.78
410.26  389.03  -21.23
459.32  476.31  16.99
427.77  416.42  -11.35
1176.91  907.28  -269.62
401.98  498.29  96.31
422.72  478.01  55.29
751.57  547.21  -204.37
518.11  412.67  -105.44
433.03  433.76  0.73
570.86  621.74  50.88
632.74  566.04  -66.70
609.25  585.99  -23.26
1234.22  929.07  -305.15
796.34  806.04  9.70
413.83  444.37  30.54
551.81  469.40  -82.41
466.17  449.40  -16.77
580.09  666.50  86.41
662.75  559.71  -103.03
500.35  517.02  16.67
628.48  529.59  -98.89
563.61  611.15  47.54
534.87  536.62  1.75
518.14  568.08  49.94
712.37  736.94  24.57
405.46  457.05  51.59
349.26  387.24  37.99
413.74  415.50  1.76
365.00  417.12  52.12
477.46  487.97  10.51
584.45  508.78  -75.67
353.56  392.87  39.30
671.37  522.50  -148.87
382.00  411.04  29.04
503.72  517.46  13.75
527.79  598.49  70.70
615.07  618.29  3.22
684.86  591.27  -93.59
547.08  499.20  -47.88
395.27  458.07  62.80
645.12  753.65  108.53
370.44  439.29  68.85
620.73  409.49  -211.24
542.00  506.52  -35.48
390.13  429.63  39.51
414.88  459.68  44.81
371.58  435.75  64.17
853.49  863.23  9.74
504.83  515.63  10.80
971.46  588.08  -383.38
411.89  433.47  21.58
513.43  632.18  118.75
619.48  458.66  -160.82
467.63  428.99  -38.64
397.16  430.94  33.78
370.86  421.87  51.01
354.50  425.28  70.78
521.18  475.47  -45.71
489.06  521.64  32.58
427.99  405.70  -22.29
501.11  423.37  -77.74
373.05  401.77  28.72
465.08  450.19  -14.88
688.50  715.04  26.54
408.40  393.10  -15.30
419.94  441.76  21.82
443.99  423.16  -20.83
440.22  434.68  -5.54
860.22  814.25  -45.96
727.70  741.91  14.21
619.37  633.77  14.40
402.51  406.19  3.68
664.87  759.96  95.09
717.11  598.78  -118.34
805.53  697.16  -108.36
355.74  401.21  45.48
368.45  419.14  50.69
433.87  422.10  -11.76
722.24  734.34  12.10
551.48  567.62  16.14
1103.54  1482.89  379.35
995.02  960.91  -34.11
487.20  421.01  -66.19
523.75  478.93  -44.82
673.02  597.23  -75.79
951.71  669.24  -282.46
379.68  492.74  113.06
409.34  505.43  96.09
404.20  407.78  3.59
744.74  836.15  91.41
563.34  456.23  -107.11
528.11  505.33  -22.78
380.57  412.26  31.70
570.79  514.21  -56.58
1395.52  810.50  -585.03
467.03  698.88  231.86
435.94  440.32  4.38
511.02  538.60  27.58
504.43  459.19  -45.24
509.23  422.57  -86.67
816.78  795.02  -21.77
478.60  470.29  -8.31
379.37  469.32  89.95
360.67  425.36  64.69
771.57  687.69  -83.88
418.90  389.25  -29.65
434.66  461.41  26.76
439.33  438.16  -1.17
414.73  408.91  -5.82
606.92  417.56  -189.36
452.11  450.66  -1.46
693.30  707.43  14.13
533.34  640.94  107.60
380.03  432.53  52.50
633.81  525.54  -108.28
474.49  416.25  -58.24
476.40  457.29  -19.10
566.13  555.04  -11.09
451.04  597.89  146.85
605.67  580.78  -24.89
362.12  401.72  39.60
477.26  536.60  59.34
450.68  422.96  -27.71
475.24  453.12  -22.12
472.73  449.08  -23.65
446.28  522.19  75.91
441.91  398.75  -43.15
770.56  700.83  -69.73
353.54  379.29  25.75
360.27  390.74  30.47
769.87  581.20  -188.67
374.47  392.39  17.92
535.42  469.18  -66.25
477.16  444.34  -32.83
479.15  409.83  -69.32
376.83  405.41  28.58
718.42  820.56  102.14
394.60  405.13  10.52
390.74  380.67  -10.07
356.15  392.27  36.12
414.29  444.65  30.36
776.33  429.54  -346.79
484.30  479.75  -4.56
477.32  471.85  -5.47
766.54  707.90  -58.64
457.47  538.09  80.62
615.43  613.92  -1.52
375.39  401.80  26.41
367.69  426.06  58.36
649.08  649.98  0.90
653.47  745.45  91.97
397.61  434.27  36.65
662.01  626.72  -35.28
792.28  851.90  59.62
404.41  419.68  15.27
512.28  426.25  -86.03
506.51  484.72  -21.79
807.28  794.31  -12.98
438.16  477.80  39.64
435.27  387.28  -48.00
357.06  397.73  40.67
514.13  575.36  61.22
601.64  554.03  -47.60
361.69  431.94  70.25
992.83  516.73  -476.10
420.17  453.16  32.99
887.60  921.94  34.34
393.25  460.14  66.89
823.11  660.18  -162.93
610.78  495.40  -115.38
415.26  403.06  -12.19
397.92  384.77  -13.15
400.83  407.46  6.63
673.46  715.85  42.39
396.96  396.32  -0.64
516.72  482.64  -34.09
648.55  655.88  7.33
552.97  607.60  54.64
376.36  379.99  3.63
422.86  430.48  7.62
522.59  563.44  40.84
558.20  431.78  -126.42
617.88  657.52  39.64
481.74  549.04  67.30
384.80  402.04  17.24
386.04  376.89  -9.14
382.35  408.02  25.67
484.06  553.88  69.81
632.95  682.53  49.57
413.53  438.81  25.28
519.21  525.65  6.44
667.54  756.02  88.48
395.16  412.56  17.40
502.21  522.88  20.67
475.64  466.11  -9.52
539.60  433.75  -105.85
705.45  681.17  -24.27
541.85  541.70  -0.15
496.24  517.84  21.60
426.89  476.07  49.18
430.72  397.96  -32.76
581.97  501.66  -80.31
499.37  523.32  23.96
654.21  638.54  -15.67
1087.12  724.83  -362.29
386.29  587.69  201.40
528.45  391.71  -136.74
532.81  634.75  101.94
415.30  506.98  91.67
744.14  688.61  -55.52
405.48  476.12  70.64
577.97  544.29  -33.68
499.47  420.51  -78.97
378.68  382.14  3.46
650.56  473.52  -177.05
665.40  624.43  -40.97
371.82  404.92  33.10
480.07  441.76  -38.32
695.84  820.46  124.61
399.06  425.42  26.36
490.39  482.45  -7.94
532.57  474.53  -58.05
372.40  416.90  44.50
388.84  393.87  5.03
599.72  606.13  6.41
440.32  448.55  8.23
427.91  476.86  48.95
436.73  433.42  -3.31
469.51  566.25  96.74
513.44  441.82  -71.62
720.30  759.66  39.36
604.44  523.46  -80.98
414.59  409.56  -5.03
357.75  387.26  29.50
559.70  568.28  8.57
453.67  459.49  5.82
585.07  533.62  -51.45
590.36  506.53  -83.84
1037.73  1126.34  88.61
461.38  413.78  -47.60
468.30  405.55  -62.75
955.95  1016.92  60.96
385.87  415.23  29.37
527.73  442.14  -85.59
377.52  403.50  25.98
510.45  438.36  -72.09
394.88  429.29  34.41
1116.84  1044.93  -71.90
480.29  511.26  30.97
449.31  734.39  285.08
545.17  424.24  -120.92
472.02  446.75  -25.27
390.45  458.78  68.32
671.82  562.53  -109.29
590.92  522.75  -68.17
1036.59  1076.05  39.46
455.94  502.07  46.14
600.93  513.65  -87.28
539.77  425.30  -114.47
377.25  428.85  51.60
434.66  389.70  -44.96
492.91  480.20  -12.71
529.86  457.50  -72.36
452.63  513.16  60.53
392.54  432.80  40.26
466.90  473.87  6.97
595.45  439.71  -155.74
365.01  397.66  32.65
593.37  603.35  9.97
509.11  422.63  -86.48
548.38  419.58  -128.80
539.65  488.26  -51.39
520.57  449.42  -71.15
383.02  428.37  45.34
525.29  476.98  -48.31
1133.68  1124.68  -9.00
515.25  476.60  -38.65
744.80  614.94  -129.86
389.90  399.55  9.65
567.92  612.30  44.38
487.84  483.51  -4.33
418.46  398.04  -20.42
633.88  482.96  -150.92
650.57  540.78  -109.79
555.79  486.20  -69.58
521.44  483.72  -37.71
459.32  414.10  -45.22
523.86  447.25  -76.60
732.47  523.90  -208.57
409.36  453.05  43.68
556.58  585.91  29.33
447.13  466.16  19.03
473.92  448.96  -24.95
386.26  417.08  30.82
646.08  654.66  8.58
868.96  893.04  24.08
453.11  500.93  47.82
375.44  407.63  32.19
397.12  419.18  22.06
422.82  433.64  10.82
549.00  447.15  -101.85
619.51  641.08  21.57
484.28  445.91  -38.37
1090.02  848.55  -241.48
378.99  447.11  68.12
869.10  790.15  -78.95
603.24  440.76  -162.48
604.45  683.70  79.25
530.35  555.28  24.93
463.37  566.85  103.48
630.26  703.77  73.51
1109.41  900.97  -208.44
356.83  421.83  64.99
616.27  631.34  15.06
486.30  562.97  76.67
364.70  522.32  157.62
1035.33  483.11  -552.22
591.61  449.74  -141.86
615.41  519.72  -95.69
428.47  474.62  46.15
578.32  965.86  387.54
446.26  420.68  -25.58
502.14  475.42  -26.72
321.08  384.45  63.37
485.57  451.26  -34.31
523.70  545.05  21.34
566.46  610.48  44.02
790.37  748.26  -42.11
570.66  622.93  52.27
434.21  395.07  -39.14
421.49  455.80  34.31
541.80  482.79  -59.01
569.74  487.38  -82.36
473.45  445.13  -28.32
404.18  398.19  -5.99
1021.79  1069.63  47.83
426.72  451.77  25.04
392.06  429.45  37.38
805.55  593.37  -212.18
928.20  594.34  -333.85
984.23  1154.83  170.61
482.96  457.58  -25.39
538.48  427.37  -111.11
454.65  467.82  13.17
376.55  466.20  89.66
486.42  447.69  -38.73
417.42  437.52  20.10
509.92  522.89  12.98
400.03  503.05  103.02
530.95  558.30  27.34
434.01  443.79  9.78
448.97  455.10  6.13
412.77  537.83  125.06
623.64  585.60  -38.04
455.14  502.72  47.58
538.41  584.16  45.75
927.00  693.71  -233.29
362.29  390.28  27.98
376.41  433.49  57.08
410.73  451.87  41.14
352.98  437.99  85.02
502.48  533.43  30.94
812.25  574.99  -237.26
780.37  810.85  30.47
394.94  463.28  68.34
561.50  522.58  -38.92
455.05  460.54  5.49
437.65  404.50  -33.15
410.47  420.92  10.45
493.67  428.43  -65.24
1205.18  939.53  -265.65
800.28  754.43  -45.85
833.36  867.00  33.64
476.43  463.31  -13.11
380.31  411.36  31.04
1075.51  953.36  -122.16
445.24  460.80  15.56
499.44  460.34  -39.10
550.25  479.85  -70.40
403.46  383.65  -19.81
381.82  395.76  13.95
910.52  927.92  17.40
521.51  419.44  -102.07
387.99  403.63  15.64
604.93  653.60  48.67
400.12  396.52  -3.59
757.37  796.09  38.72
667.36  626.56  -40.79
482.31  500.50  18.18
516.99  513.11  -3.88
824.80  595.05  -229.75
509.13  547.28  38.15
423.94  382.14  -41.80
609.89  634.59  24.70
532.93  450.49  -82.44
436.58  467.81  31.23
591.50  546.20  -45.29
501.89  483.98  -17.91
415.59  409.26  -6.32
539.11  492.24  -46.87
626.45  604.31  -22.13
455.64  505.89  50.25
440.47  478.74  38.27
995.26  784.85  -210.40
622.57  674.22  51.65
362.36  407.53  45.17
435.51  399.88  -35.63
1366.26  1119.89  -246.37
790.59  606.24  -184.36
554.70  593.57  38.88
574.17  576.85  2.68
437.51  440.75  3.24
1140.81  1391.50  250.69
436.29  426.98  -9.31
427.05  445.44  18.38
521.52  458.99  -62.53
497.84  436.22  -61.62
389.99  407.33  17.35
433.67  412.99  -20.68
372.34  400.57  28.23
466.11  429.80  -36.30
525.38  590.71  65.33
491.96  532.53  40.57
437.42  416.41  -21.01
627.58  495.72  -131.86
467.81  419.98  -47.83
1607.08  1655.40  48.31
607.62  780.35  172.72
555.57  520.39  -35.18
713.92  605.91  -108.01
439.73  393.27  -46.46
369.80  428.11  58.31
587.72  561.88  -25.84
383.37  405.26  21.89
546.97  419.66  -127.31
379.39  424.60  45.21
531.38  522.40  -8.99
427.08  479.04  51.96
596.85  545.35  -51.50
647.06  649.74  2.68
655.57  610.55  -45.02
636.45  650.79  14.34
639.81  479.39  -160.42
487.33  454.24  -33.09
627.89  628.44  0.55
608.81  598.20  -10.61
487.15  555.11  67.96
711.38  673.29  -38.09
548.67  567.24  18.56
656.90  584.84  -72.06
573.07  474.92  -98.15
362.24  402.00  39.77
382.15  404.24  22.09
454.43  423.16  -31.27
587.05  567.27  -19.78
687.56  569.89  -117.67
363.27  403.16  39.89
599.04  452.81  -146.22
554.78  614.16  59.38
376.68  455.88  79.19
710.72  608.75  -101.97
459.82  422.34  -37.48
503.43  465.20  -38.23
693.66  648.24  -45.42
607.21  641.59  34.37
721.89  781.73  59.84
556.35  650.47  94.11
522.94  509.16  -13.78
589.60  660.45  70.86
567.30  606.75  39.45
415.24  437.80  22.56
500.16  511.12  10.96
499.78  418.23  -81.56
482.68  420.85  -61.83
637.59  690.24  52.65
493.74  506.47  12.73
348.37  389.53  41.16
442.56  469.68  27.12
491.63  539.82  48.19
422.90  495.00  72.11
512.40  480.00  -32.39
515.76  498.67  -17.10
463.23  493.47  30.24
375.40  410.34  34.94
459.02  414.50  -44.52
925.09  982.62  57.53
601.37  417.46  -183.91
575.06  531.87  -43.19
665.11  527.76  -137.35
611.72  423.93  -187.79
530.90  487.80  -43.10
1305.06  1247.17  -57.90
474.78  609.00  134.22
480.93  501.92  20.99
467.99  410.74  -57.24
438.40  514.96  76.56
441.96  408.68  -33.28
708.86  438.78  -270.07
900.16  823.82  -76.34
514.52  469.36  -45.16
371.37  421.14  49.77
383.60  507.44  123.84
575.85  631.95  56.10
553.46  536.07  -17.39
477.05  539.02  61.97
460.60  405.28  -55.32
520.44  411.41  -109.02
467.75  391.78  -75.97
471.17  544.64  73.47
390.50  478.69  88.19
411.89  480.12  68.23
389.56  407.89  18.33
504.33  464.78  -39.55
508.05  520.99  12.94
463.26  528.58  65.32
521.16  577.89  56.73
394.65  413.87  19.22
563.83  531.75  -32.08
485.51  546.85  61.34
333.81  397.66  63.85
375.25  392.88  17.63
396.40  444.32  47.93
495.95  514.51  18.56
609.60  558.35  -51.26
808.75  1023.91  215.16
379.37  403.31  23.93
609.89  526.42  -83.47
476.38  521.49  45.11
545.85  526.97  -18.89
662.16  774.36  112.20
402.64  478.84  76.20
751.04  744.91  -6.13
503.12  425.58  -77.54
840.83  834.36  -6.47
439.08  405.14  -33.94
616.73  423.69  -193.05
709.71  688.49  -21.22
410.27  542.90  132.63
440.37  468.98  28.61
797.78  605.97  -191.81
391.39  433.99  42.59
384.46  404.15  19.69
608.40  666.45  58.05
428.40  467.36  38.96
532.47  578.96  46.49
533.38  558.06  24.69
430.16  417.06  -13.10
390.80  441.40  50.60
388.89  423.04  34.16
464.85  394.79  -70.07
723.63  754.54  30.91
581.75  573.79  -7.97
567.72  571.51  3.79
403.11  383.48  -19.63
441.27  467.07  25.79
428.66  459.97  31.31
404.49  446.46  41.96
576.14  463.27  -112.87
393.43  436.59  43.15
355.14  376.35  21.21
662.21  641.24  -20.97
1178.35  1002.62  -175.73
451.62  430.52  -21.10
387.60  463.52  75.93
466.40  389.39  -77.01
395.00  397.13  2.13
615.82  617.92  2.09
399.26  483.54  84.29
425.78  433.85  8.07
651.56  583.69  -67.86
485.30  404.67  -80.63
610.77  694.69  83.92
391.42  430.32  38.90
414.74  417.00  2.26
731.44  702.62  -28.82
769.07  767.49  -1.59
628.48  617.98  -10.50
607.21  577.62  -29.58
388.34  398.14  9.80
497.91  492.44  -5.47
487.92  548.51  60.59
409.12  421.96  12.84
372.89  521.92  149.04
438.99  447.90  8.91
755.15  560.91  -194.24
489.37  411.73  -77.64
535.18  559.23  24.05
669.09  612.30  -56.80
1412.78  1032.47  -380.31
380.24  395.05  14.81
401.73  445.64  43.91
444.16  436.89  -7.27
502.17  477.87  -24.30
465.51  440.68  -24.83
456.58  592.62  136.04
375.93  452.49  76.56
612.18  882.20  270.02
453.67  486.78  33.11
615.95  441.32  -174.63
571.23  655.30  84.07
1070.74  967.63  -103.11
588.84  589.04  0.20
598.36  522.87  -75.49
541.65  529.49  -12.16
457.36  445.36  -12.00
740.26  817.25  77.00
690.56  597.68  -92.89
683.92  687.53  3.60
892.37  758.24  -134.13
654.66  683.44  28.77
388.61  397.63  9.02
372.41  391.44  19.03
515.24  452.21  -63.03
396.47  428.76  32.29
456.24  512.11  55.87
390.52  416.49  25.98
484.92  451.84  -33.08
422.67  447.46  24.79
725.97  758.36  32.39
637.26  627.71  -9.56
355.30  435.53  80.23
558.89  560.31  1.42
412.14  405.16  -6.99
806.21  830.84  24.63
399.92  492.85  92.93
414.03  418.89  4.86
433.78  552.03  118.25
594.03  576.81  -17.22
761.30  713.60  -47.70
540.89  536.50  -4.39
544.59  452.66  -91.93
458.31  544.34  86.03
638.83  552.60  -86.23
420.61  440.12  19.51
402.98  453.48  50.50
950.26  941.48  -8.77
418.85  426.35  7.50
480.90  687.78  206.88
446.07  473.64  27.57
395.12  410.28  15.16
380.30  397.76  17.46
646.71  471.55  -175.16
503.52  513.90  10.37
458.48  542.49  84.01
672.30  763.28  90.98
578.18  467.45  -110.74
562.46  534.53  -27.94
407.13  378.42  -28.71
973.03  1068.97  95.94
464.66  516.78  52.12
397.43  428.89  31.45
394.92  445.72  50.80
508.36  522.28  13.92
1267.89  1169.56  -98.33
540.27  524.56  -15.70
443.06  449.38  6.32
500.73  440.84  -59.89
359.64  400.40  40.76
485.51  481.41  -4.10
400.47  402.05  1.58
398.82  383.04  -15.79
482.18  534.01  51.83
660.63  761.77  101.14
507.89  458.98  -48.91
568.15  458.78  -109.36
463.25  480.27  17.02
525.88  595.68  69.79
420.49  393.19  -27.30
487.72  466.29  -21.43
478.35  549.27  70.92
941.67  807.64  -134.02
746.38  567.05  -179.33
805.50  803.41  -2.10
368.08  401.21  33.14
506.86  437.48  -69.37
848.87  752.52  -96.34
618.01  711.49  93.48
667.04  662.06  -4.98
993.16  940.91  -52.25
428.82  446.40  17.57
462.70  474.49  11.79
681.13  653.44  -27.69
559.52  653.68  94.16
470.61  463.63  -6.98
391.15  409.34  18.19
521.37  679.59  158.22
592.73  573.50  -19.23
652.48  540.15  -112.33
593.79  406.43  -187.36
669.30  714.06  44.76
572.78  549.81  -22.97
402.63  519.20  116.57
757.40  829.55  72.15
633.29  528.35  -104.95
485.10  460.47  -24.63
688.47  601.95  -86.51
380.90  451.62  70.72
392.04  410.18  18.13
415.06  445.49  30.43
409.09  465.83  56.74
542.32  462.23  -80.09
612.68  612.38  -0.30
408.99  411.99  3.00
852.28  833.58  -18.70
775.04  473.29  -301.74
586.77  608.37  21.60
431.77  428.44  -3.32
1015.57  851.40  -164.17
458.12  477.13  19.01
397.78  433.61  35.83
351.36  388.55  37.19
363.99  385.04  21.04
375.35  416.37  41.02
657.86  611.16  -46.70
597.28  625.34  28.05
536.86  464.76  -72.10
569.34  951.01  381.66
406.87  439.65  32.79
479.32  526.06  46.74
361.16  403.84  42.67
480.75  510.93  30.18
432.71  506.88  74.17
417.97  432.84  14.87
585.11  598.77  13.66
379.53  419.13  39.61
557.73  480.62  -77.11
418.15  413.46  -4.69
537.92  463.44  -74.48
446.90  468.77  21.87
1056.35  742.61  -313.74
428.69  466.64  37.95
401.20  442.98  41.78
480.88  498.88  18.00
435.22  470.00  34.78
523.63  549.67  26.05
384.70  387.16  2.46
748.71  723.72  -24.99
471.12  447.74  -23.38
608.33  547.37  -60.96
468.32  470.71  2.38
551.35  674.20  122.85
528.13  593.46  65.33
718.94  739.83  20.89
451.41  431.44  -19.97
425.67  434.00  8.33
458.86  405.23  -53.63
561.45  519.34  -42.11
585.56  536.30  -49.26
780.32  778.28  -2.04
575.15  573.92  -1.24
425.20  514.03  88.83
496.05  485.40  -10.64
436.38  407.18  -29.20
420.71  451.46  30.75
411.31  548.78  137.47
533.25  519.44  -13.81
459.56  515.44  55.88
448.52  434.34  -14.19
562.69  472.62  -90.08
563.52  616.18  52.66
1059.66  609.70  -449.97
353.68  386.48  32.80
576.87  653.88  77.01
