# True_Mass_GeV  Predicted_Mass_GeV  Resolution_GeV
624.07  587.79  -36.27
493.68  468.36  -25.32
610.14  471.07  -139.06
551.66  404.17  -147.49
736.83  709.78  -27.05
523.58  516.99  -6.59
557.85  559.77  1.92
420.24  467.34  47.10
499.81  386.36  -113.45
464.41  457.28  -7.13
828.92  762.62  -66.31
682.59  669.16  -13.43
377.38  418.95  41.57
757.20  844.48  87.27
490.42  513.58  23.16
537.23  656.95  119.72
617.81  510.40  -107.41
656.41  741.08  84.67
758.31  898.78  140.47
397.46  397.21  -0.25
653.28  667.13  13.85
550.17  560.13  9.96
553.87  560.87  7.00
830.11  798.40  -31.71
465.14  417.25  -47.89
477.98  531.52  53.53
408.89  548.25  139.36
516.09  439.99  -76.10
569.14  731.05  161.92
359.70  373.88  14.18
716.28  709.99  -6.29
681.38  773.74  92.36
509.74  508.71  -1.04
422.26  407.10  -15.16
575.31  624.15  48.84
451.91  516.71  64.80
621.14  658.07  36.94
378.94  373.09  -5.85
473.03  463.40  -9.63
410.13  440.93  30.80
373.57  409.25  35.68
573.28  620.64  47.36
321.74  395.58  73.84
536.94  566.44  29.50
586.91  698.59  111.67
366.74  590.98  224.24
386.88  398.21  11.33
364.17  390.17  26.00
412.52  410.67  -1.85
440.76  396.93  -43.83
415.57  416.58  1.01
518.33  559.20  40.87
946.14  1016.20  70.06
454.41  436.15  -18.26
380.17  410.11  29.94
564.89  446.88  -118.01
535.99  450.85  -85.14
434.80  569.07  134.27
526.91  656.03  129.12
681.05  602.31  -78.74
887.60  736.35  -151.26
437.45  425.49  -11.96
410.59  422.38  11.79
441.82  450.57  8.75
553.10  642.96  89.86
453.55  490.53  36.98
547.74  604.86  57.12
727.50  745.17  17.67
759.85  705.91  -53.94
626.31  675.66  49.36
590.47  557.55  -32.92
482.78  433.75  -49.03
413.64  479.37  65.74
475.71  461.80  -13.91
597.61  612.57  14.95
646.28  607.28  -39.00
643.37  538.43  -104.94
497.85  535.94  38.09
365.16  447.68  82.52
598.36  693.59  95.23
478.19  540.92  62.73
476.05  471.53  -4.51
419.61  468.04  48.43
420.97  530.29  109.32
366.11  383.09  16.97
390.93  414.62  23.69
512.29  622.97  110.68
467.58  492.26  24.68
518.90  655.42  136.51
423.27  404.82  -18.46
420.23  440.03  19.81
764.56  697.08  -67.48
791.97  701.09  -90.88
754.24  1004.62  250.38
811.31  632.58  -178.73
485.19  446.96  -38.23
489.21  501.74  12.54
596.34  502.07  -94.27
347.33  426.64  79.31
656.67  557.95  -98.73
347.95  374.53  26.58
591.46  579.12  -12.34
561.06  643.08  82.02
765.54  644.76  -120.78
525.53  495.62  -29.91
519.16  502.05  -17.11
556.13  459.61  -96.52
364.60  398.31  33.71
615.82  560.62  -55.20
1039.48  786.16  -253.32
1106.21  919.80  -186.41
658.69  727.35  68.66
401.91  446.16  44.25
576.42  578.13  1.70
824.23  553.09  -271.14
494.58  394.39  -100.19
528.51  540.98  12.47
572.04  428.08  -143.96
399.74  410.48  10.74
452.09  459.21  7.11
543.97  426.91  -117.06
894.15  712.22  -181.94
435.60  437.07  1.47
689.66  604.32  -85.34
533.33  565.19  31.86
606.85  498.20  -108.65
392.88  392.59  -0.29
359.32  433.64  74.32
515.48  710.12  194.64
584.66  448.62  -136.03
800.52  789.00  -11.52
598.00  541.67  -56.34
438.30  487.18  48.88
465.98  578.84  112.86
635.20  683.99  48.79
635.30  516.48  -118.82
766.48  703.39  -63.08
535.36  647.01  111.65
1097.69  1033.04  -64.65
351.07  389.02  37.95
552.90  502.94  -49.96
559.90  462.24  -97.65
502.05  527.29  25.24
476.68  564.03  87.35
573.64  471.80  -101.84
391.89  454.35  62.46
398.29  475.68  77.39
555.93  576.45  20.51
680.70  696.20  15.49
503.81  475.66  -28.15
787.19  823.67  36.48
741.87  648.84  -93.03
605.46  726.75  121.28
526.93  569.77  42.83
618.13  692.42  74.29
373.71  417.71  44.00
744.49  869.86  125.37
489.45  546.46  57.01
502.03  483.66  -18.37
403.71  509.77  106.06
397.11  409.60  12.49
577.14  587.36  10.22
445.46  448.82  3.37
554.61  630.78  76.17
565.47  587.59  22.12
762.25  575.76  -186.48
725.33  579.81  -145.52
457.16  417.49  -39.66
358.81  399.85  41.04
454.65  429.17  -25.48
381.07  461.77  80.70
414.85  465.68  50.82
401.78  403.66  1.88
676.19  542.03  -134.16
475.16  514.46  39.30
367.32  426.30  58.98
664.33  600.45  -63.89
391.28  434.38  43.10
1053.46  519.96  -533.49
821.34  1052.06  230.72
377.41  413.51  36.11
462.85  465.57  2.72
525.86  591.87  66.01
589.54  554.06  -35.48
621.53  631.69  10.16
436.46  474.44  37.99
504.07  597.05  92.98
481.66  535.71  54.05
434.35  415.96  -18.39
368.06  478.62  110.57
524.05  482.00  -42.04
382.70  395.81  13.11
782.44  679.82  -102.62
475.16  515.72  40.56
450.98  469.74  18.76
451.98  531.21  79.24
481.90  445.61  -36.29
475.13  647.66  172.53
474.42  402.56  -71.86
591.72  605.52  13.81
367.28  428.27  61.00
1130.15  1000.67  -129.48
448.41  507.57  59.16
560.70  561.02  0.32
407.00  455.82  48.83
683.89  476.03  -207.86
523.06  443.84  -79.22
453.34  436.17  -17.17
456.34  417.11  -39.23
488.16  481.11  -7.04
520.39  480.92  -39.47
444.96  439.49  -5.47
355.90  381.11  25.20
466.93  452.68  -14.25
516.63  507.70  -8.94
382.25  443.45  61.20
537.18  465.33  -71.85
627.81  496.28  -131.53
352.81  380.64  27.84
765.40  672.83  -92.58
666.91  590.67  -76.24
369.73  429.70  59.97
832.71  689.42  -143.29
526.17  502.62  -23.56
478.54  467.88  -10.65
427.94  396.20  -31.74
374.50  406.16  31.67
673.42  606.45  -66.96
895.10  840.72  -54.39
519.33  487.86  -31.47
464.28  563.97  99.70
796.54  800.46  3.92
1016.32  724.95  -291.37
787.56  940.85  153.29
469.37  479.36  9.98
382.78  461.93  79.15
427.07  444.43  17.36
436.98  428.62  -8.37
754.26  622.86  -131.40
437.18  482.92  45.74
471.74  508.82  37.08
611.82  562.46  -49.36
472.70  495.78  23.08
419.91  451.72  31.81
656.35  544.55  -111.80
349.95  398.46  48.52
538.21  491.87  -46.34
384.01  396.81  12.79
429.72  445.84  16.12
496.70  452.68  -44.02
438.10  504.51  66.41
563.56  601.50  37.94
711.61  811.20  99.59
942.93  828.84  -114.08
370.70  438.76  68.06
391.25  426.14  34.89
693.12  633.73  -59.40
414.81  425.30  10.49
593.04  702.59  109.55
407.51  381.71  -25.80
425.47  398.59  -26.88
470.48  511.09  40.61
392.75  383.70  -9.05
830.60  874.36  43.76
467.86  638.38  170.52
648.17  610.34  -37.84
427.82  463.11  35.29
505.54  518.55  13.01
472.79  531.85  59.06
398.79  546.23  147.44
576.01  724.64  148.63
559.38  580.76  21.39
420.33  394.46  -25.87
545.48  701.17  155.69
583.81  513.79  -70.02
434.22  471.35  37.13
421.51  386.38  -35.13
542.26  600.88  58.62
369.65  432.63  62.98
396.78  427.99  31.21
598.29  496.69  -101.60
635.50  727.63  92.14
914.92  882.11  -32.80
525.85  569.36  43.51
451.20  463.41  12.21
393.32  433.18  39.86
371.19  421.83  50.64
963.78  945.78  -18.00
431.64  433.00  1.36
643.53  653.71  10.18
417.90  456.25  38.35
515.29  739.19  223.90
511.91  560.21  48.30
529.24  512.19  -17.06
363.33  379.42  16.09
521.35  421.35  -100.00
456.60  433.15  -23.46
458.03  414.90  -43.12
757.69  623.36  -134.33
599.21  657.81  58.60
432.95  445.91  12.97
389.37  408.87  19.50
386.90  427.83  40.93
485.19  434.39  -50.81
603.94  489.93  -114.00
1137.86  1108.36  -29.50
849.23  812.16  -37.07
422.69  474.17  51.48
1165.02  1222.29  57.27
378.25  384.59  6.34
440.73  480.77  40.05
493.45  521.42  27.97
508.66  445.64  -63.02
754.14  795.21  41.07
488.73  515.72  26.98
396.93  393.03  -3.90
482.64  454.79  -27.85
502.59  549.33  46.74
618.98  562.48  -56.50
551.90  560.87  8.97
691.38  596.73  -94.65
413.49  415.55  2.06
574.33  656.01  81.68
360.97  394.44  33.46
442.41  429.80  -12.61
437.87  461.49  23.62
422.29  441.95  19.66
969.45  769.69  -199.76
478.68  539.51  60.83
880.53  913.71  33.18
536.12  448.89  -87.22
356.88  393.04  36.16
569.62  570.87  1.24
400.12  422.84  22.73
536.71  514.29  -22.42
397.13  389.13  -8.00
417.65  419.76  2.10
622.43  607.33  -15.09
469.71  529.85  60.14
720.18  672.66  -47.51
566.48  586.62  20.14
792.32  606.48  -185.84
398.58  412.38  13.81
437.07  448.18  11.11
404.82  424.82  20.00
451.87  456.15  4.27
447.93  459.64  11.71
433.76  485.11  51.34
375.63  400.51  24.87
481.78  576.72  94.94
1229.03  1076.98  -152.05
461.32  510.01  48.69
745.59  718.82  -26.77
433.32  443.71  10.39
405.54  411.95  6.41
602.98  670.79  67.81
670.89  505.55  -165.34
408.53  444.68  36.15
460.78  509.93  49.15
782.52  722.31  -60.21
480.99  433.41  -47.58
672.28  591.63  -80.65
586.71  659.03  72.32
416.07  433.63  17.56
447.64  421.01  -26.63
440.23  461.62  21.39
1024.23  1026.26  2.03
542.49  438.07  -104.42
498.09  540.96  42.88
486.97  640.71  153.74
480.94  443.27  -37.67
508.60  529.00  20.40
728.64  595.15  -133.49
420.38  422.29  1.91
456.25  412.40  -43.85
475.46  518.57  43.11
433.42  421.08  -12.34
738.85  558.89  -179.97
353.75  420.83  67.08
799.77  1030.32  230.55
489.46  494.16  4.70
748.45  812.60  64.15
655.36  779.67  124.32
719.40  736.20  16.80
687.48  726.32  38.84
366.67  382.10  15.43
459.20  512.07  52.87
425.59  431.13  5.54
378.41  428.13  49.72
442.98  459.71  16.73
431.18  501.89  70.71
840.41  728.49  -111.92
758.71  578.60  -180.11
373.16  410.62  37.46
589.06  661.45  72.38
362.56  457.73  95.18
507.63  580.11  72.47
855.14  916.21  61.07
539.65  524.63  -15.01
760.02  673.82  -86.20
616.24  666.79  50.55
565.34  485.82  -79.52
536.08  633.17  97.08
442.91  433.84  -9.08
473.63  463.06  -10.57
484.98  461.18  -23.79
672.20  620.38  -51.82
551.56  584.19  32.63
807.61  692.18  -115.44
971.37  889.46  -81.91
594.02  581.81  -12.21
365.60  691.55  325.95
1136.24  1000.36  -135.88
460.59  404.62  -55.97
590.89  450.52  -140.37
580.28  530.58  -49.70
371.03  418.27  47.24
438.95  421.93  -17.02
665.22  622.74  -42.48
698.66  857.02  158.36
585.65  464.19  -121.46
446.06  486.94  40.88
523.53  524.04  0.50
401.48  392.62  -8.87
372.35  443.98  71.63
542.82  479.60  -63.22
483.70  537.76  54.06
396.98  388.88  -8.10
496.38  446.50  -49.88
464.92  473.69  8.77
674.24  598.13  -76.11
416.04  412.15  -3.89
686.44  761.53  75.09
470.77  484.34  13.57
533.41  540.04  6.63
611.61  554.33  -57.28
419.97  517.05  97.08
653.45  712.09  58.63
447.69  442.25  -5.44
477.14  454.56  -22.57
467.89  574.65  106.76
384.84  396.78  11.94
441.96  401.26  -40.69
680.86  639.97  -40.89
581.70  433.44  -148.26
528.71  554.78  26.07
368.56  384.66  16.11
724.66  703.80  -20.86
497.64  422.01  -75.63
571.51  580.07  8.56
370.41  420.12  49.70
724.81  602.86  -121.95
469.11  423.74  -45.37
458.91  561.73  102.82
521.07  547.70  26.63
560.88  557.63  -3.25
502.76  426.73  -76.03
618.00  608.42  -9.58
537.07  448.07  -89.00
518.07  480.30  -37.76
525.59  510.47  -15.12
645.68  677.19  31.51
740.39  758.24  17.84
402.50  473.53  71.03
545.92  403.51  -142.41
472.04  519.28  47.24
444.20  415.28  -28.92
568.64  588.30  19.66
460.39  438.56  -21.84
611.75  577.10  -34.65
700.02  764.23  64.21
423.67  465.18  41.51
958.25  916.02  -42.22
443.55  477.95  34.40
710.16  732.80  22.64
385.41  429.53  44.13
478.68  533.09  54.41
509.04  522.55  13.52
849.82  887.62  37.80
639.33  522.41  -116.92
348.43  383.05  34.63
450.02  507.53  57.51
416.99  413.56  -3.43
427.64  403.82  -23.82
1249.49  1222.92  -26.58
378.29  390.61  12.31
564.26  418.46  -145.80
456.96  536.46  79.50
454.67  464.75  10.07
369.12  384.38  15.26
470.81  455.20  -15.60
950.19  643.43  -306.76
372.69  406.69  34.00
472.16  572.45  100.28
1088.19  998.79  -89.40
580.35  618.92  38.57
536.45  479.35  -57.10
719.46  585.22  -134.25
662.09  625.15  -36.94
468.84  455.93  -12.91
352.12  399.77  47.65
414.80  400.93  -13.86
532.63  398.07  -134.56
796.55  745.74  -50.81
392.59  404.43  11.84
504.99  523.85  18.86
368.94  429.09  60.15
1259.05  930.44  -328.61
443.79  400.05  -43.74
808.56  654.79  -153.77
478.37  405.46  -72.91
633.92  556.85  -77.07
500.56  502.55  2.00
560.20  546.05  -14.15
420.39  469.19  48.80
554.58  583.80  29.21
411.72  414.05  2.33
425.34  398.15  -27.19
558.05  467.03  -91.02
613.21  625.72  12.51
386.51  427.29  40.79
399.34  422.39  23.05
803.87  866.37  62.50
402.18  459.31  57.14
676.44  671.62  -4.82
416.41  450.59  34.19
489.77  517.83  28.06
411.56  462.81  51.24
463.50  488.24  24.74
486.18  631.02  144.84
408.07  488.03  79.96
499.80  521.06  21.26
801.92  782.81  -19.11
547.47  422.58  -124.89
397.50  433.05  35.56
624.79  699.01  74.22
512.72  568.03  55.30
466.37  486.31  19.94
359.62  377.01  17.38
390.21  468.00  77.79
880.51  598.83  -281.69
491.58  484.85  -6.73
362.30  388.00  25.70
643.65  556.65  -87.00
962.19  746.15  -216.04
543.97  572.85  28.88
561.03  627.46  66.42
535.04  701.90  166.86
463.65  495.56  31.92
679.36  573.12  -106.25
436.86  417.70  -19.16
384.34  382.39  -1.96
449.21  419.31  -29.91
399.68  398.59  -1.10
479.27  452.69  -26.59
770.25  733.77  -36.48
396.56  567.98  171.41
390.27  403.18  12.91
475.64  513.82  38.18
652.86  547.27  -105.59
425.59  518.88  93.29
549.02  662.34  113.32
565.00  566.05  1.05
372.67  485.40  112.73
833.98  811.20  -22.78
350.94  398.64  47.70
569.50  594.90  25.40
611.08  552.98  -58.10
472.38  401.28  -71.10
474.05  420.23  -53.82
549.45  589.98  40.53
925.34  982.09  56.75
404.85  380.33  -24.51
501.61  587.13  85.52
471.48  397.90  -73.58
519.17  566.70  47.53
473.26  430.19  -43.07
479.64  564.46  84.82
652.17  685.85  33.69
683.17  863.50  180.33
424.69  480.57  55.88
431.97  405.91  -26.05
727.23  1236.92  509.69
494.37  479.37  -14.99
437.86  500.63  62.77
469.05  470.34  1.29
593.98  719.86  125.88
846.38  1024.09  177.71
364.80  374.75  9.94
395.03  410.05  15.02
510.54  511.51  0.97
386.97  400.32  13.35
568.57  540.86  -27.71
532.93  580.74  47.81
389.78  423.22  33.44
401.04  383.07  -17.97
437.95  408.87  -29.07
875.45  598.95  -276.50
394.42  416.96  22.54
556.40  531.06  -25.34
501.81  455.45  -46.36
558.51  613.67  55.17
495.04  439.44  -55.60
501.12  473.00  -28.11
681.95  622.62  -59.33
498.77  487.22  -11.55
477.66  412.20  -65.46
368.67  393.51  24.84
464.82  472.38  7.56
438.13  490.08  51.95
704.43  465.61  -238.82
615.31  674.44  59.14
632.23  561.93  -70.30
821.82  809.65  -12.17
509.52  529.30  19.78
418.14  411.02  -7.12
513.40  475.75  -37.65
663.58  835.33  171.75
485.32  481.63  -3.68
374.87  416.96  42.09
1004.18  730.47  -273.71
450.97  455.22  4.24
566.06  578.52  12.46
480.64  473.14  -7.50
393.87  439.66  45.79
455.08  483.39  28.31
411.11  408.96  -2.14
430.38  433.63  3.25
433.03  481.70  48.67
742.86  938.44  195.58
1066.90  933.66  -133.24
373.34  374.30  0.97
372.74  386.19  13.45
372.55  414.47  41.92
451.63  454.50  2.87
679.67  652.98  -26.69
500.32  479.98  -20.34
622.68  552.81  -69.88
693.04  668.45  -24.59
450.91  496.76  45.85
391.75  390.82  -0.92
498.28  455.87  -42.41
408.50  451.81  43.32
389.32  406.55  17.23
431.57  463.98  32.41
483.15  527.34  44.19
353.97  522.95  168.98
482.04  553.52  71.49
455.94  463.37  7.43
409.30  476.62  67.33
441.73  408.41  -33.32
440.54  449.03  8.49
416.30  447.44  31.14
416.19  507.38  91.19
593.81  700.32  106.51
653.13  644.58  -8.55
608.61  555.11  -53.50
372.21  383.23  11.02
372.75  425.21  52.47
663.09  536.44  -126.65
451.56  463.24  11.68
412.24  440.55  28.30
459.79  432.16  -27.63
757.90  757.79  -0.11
565.38  468.90  -96.48
425.87  469.48  43.61
432.73  403.97  -28.76
440.24  498.52  58.28
439.08  502.37  63.28
803.14  687.87  -115.27
382.27  397.83  15.56
842.77  552.93  -289.85
361.52  384.47  22.95
475.76  444.95  -30.81
574.64  672.52  97.88
377.93  393.61  15.69
401.02  420.12  19.10
393.43  463.57  70.14
410.90  454.65  43.74
394.88  426.53  31.65
508.23  535.91  27.68
721.77  627.46  -94.31
513.14  523.37  10.24
469.54  439.85  -29.70
364.33  443.90  79.57
655.26  676.02  20.76
459.21  419.35  -39.85
475.92  486.57  10.65
461.50  426.58  -34.91
568.66  553.18  -15.48
411.37  437.05  25.68
779.61  946.26  166.65
786.82  737.69  -49.13
1488.74  1347.68  -141.06
751.01  690.75  -60.26
400.56  446.45  45.89
553.23  589.73  36.50
1354.84  1277.19  -77.65
405.56  493.69  88.13
350.95  398.64  47.69
707.03  574.49  -132.54
476.73  469.72  -7.01
565.60  548.82  -16.78
438.53  419.60  -18.92
731.69  639.10  -92.59
624.92  625.95  1.03
641.04  603.61  -37.43
686.21  765.16  78.95
417.73  448.69  30.96
394.41  401.89  7.48
918.34  839.65  -78.69
358.70  469.86  111.16
406.07  430.50  24.43
485.06  438.97  -46.09
506.80  483.95  -22.85
378.37  409.68  31.31
441.77  453.52  11.75
567.30  527.28  -40.02
412.28  442.96  30.68
848.56  765.19  -83.37
610.86  473.55  -137.30
376.50  430.48  53.98
497.46  478.97  -18.49
623.05  679.37  56.32
613.91  733.96  120.05
527.94  531.38  3.45
651.32  751.79  100.47
680.72  593.95  -86.77
774.32  658.75  -115.57
740.43  629.15  -111.28
498.98  529.03  30.05
482.31  474.88  -7.44
720.40  651.51  -68.89
474.82  450.15  -24.67
423.48  407.05  -16.44
428.30  453.79  25.49
396.95  402.68  5.73
422.43  457.67  35.24
586.90  509.05  -77.85
471.71  442.05  -29.66
411.49  425.48  13.98
444.34  394.57  -49.76
1512.12  1397.17  -114.96
439.82  517.35  77.53
376.69  398.24  21.56
558.83  427.36  -131.48
478.06  505.59  27.53
444.28  403.26  -41.02
837.49  641.01  -196.48
425.21  462.57  37.36
398.11  423.10  24.98
363.66  394.42  30.76
760.89  709.36  -51.53
497.86  457.49  -40.37
583.26  634.03  50.77
595.70  561.81  -33.89
632.16  691.24  59.08
382.62  427.63  45.00
539.27  553.54  14.27
756.91  704.99  -51.93
1872.81  1705.31  -167.50
415.23  411.57  -3.66
486.30  450.65  -35.65
467.08  490.81  23.74
470.66  474.18  3.52
354.67  396.85  42.18
550.31  738.02  187.70
515.11  482.15  -32.96
701.60  742.70  41.10
638.25  564.03  -74.22
461.84  602.89  141.06
973.44  985.28  11.84
846.30  926.54  80.24
522.69  642.30  119.61
479.64  530.66  51.02
466.40  536.43  70.02
369.45  377.06  7.62
601.04  658.69  57.66
431.95  447.23  15.28
388.77  392.01  3.24
408.88  466.88  58.00
1010.48  1230.15  219.67
380.59  490.35  109.76
864.05  852.12  -11.92
661.43  638.35  -23.08
535.03  556.80  21.77
492.51  416.71  -75.80
557.40  549.64  -7.76
381.23  399.40  18.17
433.45  448.87  15.42
471.63  513.79  42.16
537.69  453.11  -84.58
773.66  873.14  99.48
938.92  910.22  -28.70
500.22  429.08  -71.14
893.97  843.41  -50.56
394.07  437.67  43.60
422.50  383.82  -38.68
394.68  471.96  77.28
472.72  542.14  69.42
468.08  479.19  11.11
942.94  978.87  35.92
516.05  559.16  43.10
407.24  440.26  33.03
388.28  439.58  51.30
592.77  589.02  -3.75
580.66  477.22  -103.44
395.14  508.57  113.43
614.21  525.42  -88.79
856.34  787.53  -68.80
517.79  525.39  7.60
537.30  481.28  -56.02
599.12  574.19  -24.93
468.97  444.76  -24.21
599.23  581.40  -17.83
351.17  373.26  22.09
618.59  634.14  15.55
434.13  436.18  2.05
485.03  483.47  -1.56
748.35  833.02  84.66
521.68  512.53  -9.15
472.36  490.57  18.21
404.99  443.91  38.92
659.16  538.13  -121.03
487.29  437.92  -49.37
502.00  482.87  -19.12
532.33  541.71  9.38
435.94  396.40  -39.54
446.89  505.98  59.09
732.14  512.66  -219.48
490.19  397.32  -92.87
640.80  531.64  -109.17
761.17  586.73  -174.44
382.65  439.08  56.44
949.38  1405.31  455.93
859.63  918.67  59.04
804.79  612.43  -192.36
565.68  543.47  -22.21
579.47  657.79  78.32
906.60  805.81  -100.79
526.41  558.23  31.83
614.97  682.31  67.34
636.58  539.75  -96.83
393.52  493.37  99.86
546.65  437.26  -109.39
485.33  479.64  -5.69
598.59  599.70  1.11
633.44  580.30  -53.14
513.26  518.30  5.04
407.63  406.99  -0.64
419.71  524.74  105.03
370.32  389.94  19.62
428.68  451.82  23.14
436.10  422.21  -13.89
595.74  488.17  -107.57
507.52  388.51  -119.01
379.16  398.81  19.65
721.31  697.30  -24.01
574.44  593.60  19.16
368.16  416.10  47.94
387.49  414.61  27.11
1455.19  1152.46  -302.73
473.71  408.43  -65.28
460.94  479.55  18.61
444.68  404.26  -40.42
460.97  521.15  60.18
628.68  644.31  15.62
392.50  397.05  4.55
760.86  775.69  14.84
348.07  438.76  90.69
686.83  525.17  -161.66
623.19  560.15  -63.04
393.08  437.37  44.29
1243.61  1169.58  -74.03
1768.51  1633.46  -135.05
705.03  513.07  -191.96
410.56  414.80  4.23
545.07  501.44  -43.63
477.94  562.34  84.41
392.47  498.78  106.32
1257.16  978.70  -278.46
532.34  473.76  -58.58
463.18  583.15  119.98
499.67  525.54  25.86
383.10  391.83  8.73
354.07  380.46  26.39
607.63  436.26  -171.37
632.55  623.83  -8.72
553.86  663.39  109.53
437.36  457.23  19.87
959.45  902.83  -56.62
509.47  525.34  15.87
1130.49  823.88  -306.61
693.05  725.37  32.32
819.09  599.61  -219.48
534.41  516.27  -18.14
804.71  1018.85  214.14
373.67  417.38  43.71
438.90  427.87  -11.03
362.42  403.17  40.75
415.35  433.93  18.58
584.39  558.76  -25.63
564.40  595.01  30.60
473.75  484.59  10.84
626.78  687.16  60.38
466.13  587.07  120.93
504.52  554.30  49.78
1015.29  977.24  -38.05
388.74  427.35  38.61
539.72  509.64  -30.07
376.76  424.53  47.77
497.89  577.23  79.34
674.69  688.57  13.88
560.35  505.22  -55.13
373.48  400.62  27.14
456.96  501.44  44.48
490.32  531.52  41.20
442.72  420.48  -22.24
403.47  430.91  27.44
470.23  549.27  79.04
737.18  840.12  102.94
375.06  405.82  30.76
623.17  698.65  75.48
467.37  453.64  -13.73
614.47  568.08  -46.39
580.80  577.42  -3.37
983.93  1037.98  54.05
647.41  571.35  -76.06
481.90  470.27  -11.63
1082.68  990.05  -92.63
439.62  450.24  10.63
353.27  427.31  74.04
367.15  398.94  31.79
682.52  875.49  192.96
421.70  475.65  53.95
444.64  531.24  86.61
576.76  460.62  -116.14
357.39  424.46  67.07
449.85  452.35  2.50
445.01  463.58  18.57
875.15  712.67  -162.48
1353.92  1108.54  -245.39
455.61  463.45  7.84
604.62  739.61  135.00
415.43  462.63  47.20
377.28  412.75  35.47
711.44  865.87  154.43
434.79  407.47  -27.32
352.47  407.31  54.85
365.37  380.47  15.10
394.69  395.27  0.58
374.63  479.74  105.11
654.01  745.52  91.50
504.67  584.16  79.49
492.40  520.75  28.35
651.72  481.68  -170.04
668.80  734.34  65.53
467.37  507.64  40.27
536.08  491.87  -44.21
421.62  477.96  56.35
542.86  546.76  3.89
369.42  463.10  93.68
398.01  406.35  8.34
449.85  481.38  31.53
634.45  624.78  -9.68
506.35  439.27  -67.09
492.09  437.86  -54.24
1118.44  1111.71  -6.73
479.46  483.20  3.74
442.94  518.84  75.90
389.64  400.51  10.87
439.55  488.52  48.97
448.81  464.30  15.49
636.69  479.69  -156.99
652.32  635.00  -17.32
368.96  382.02  13.06
692.31  568.44  -123.87
441.03  425.20  -15.83
1013.99  1082.80  68.81
742.21  435.18  -307.03
505.93  461.48  -44.45
445.56  446.12  0.56
443.17  421.04  -22.13
586.67  558.41  -28.26
414.27  461.99  47.73
451.25  491.12  39.87
549.19  523.16  -26.03
593.66  609.23  15.57
560.47  646.77  86.30
384.37  406.11  21.74
553.35  637.62  84.27
568.12  647.23  79.11
444.03  414.15  -29.87
436.78  443.50  6.72
430.45  594.69  164.23
474.60  447.63  -26.96
360.19  408.89  48.70
740.65  643.56  -97.08
389.48  452.94  63.46
371.79  395.12  23.32
410.48  453.93  43.45
379.76  396.48  16.72
367.94  443.75  75.80
450.50  586.25  135.75
529.04  543.90  14.86
770.16  769.03  -1.13
529.38  527.08  -2.29
747.22  695.85  -51.37
538.82  447.66  -91.16
596.06  811.10  215.03
635.69  696.68  61.00
644.01  586.92  -57.08
846.21  965.20  118.99
346.67  420.52  73.85
395.21  443.02  47.81
414.58  431.56  16.98
504.31  417.51  -86.79
422.52  396.02  -26.50
404.31  386.88  -17.43
1113.84  1136.10  22.25
1183.27  851.41  -331.86
570.77  513.40  -57.37
551.95  555.87  3.91
593.25  628.62  35.37
454.53  592.56  138.03
918.08  924.84  6.76
393.62  426.66  33.04
531.01  572.95  41.94
550.55  423.88  -126.66
1185.22  632.86  -552.35
368.68  394.77  26.09
436.06  458.80  22.75
674.97  671.59  -3.38
480.52  584.86  104.34
417.18  414.99  -2.19
527.28  505.16  -22.12
401.01  514.08  113.06
641.50  673.48  31.98
348.07  415.62  67.55
421.07  409.12  -11.95
369.75  391.14  21.39
437.99  455.27  17.29
521.27  524.64  3.37
364.25  376.62  12.37
428.79  391.74  -37.05
368.90  387.56  18.66
1008.81  1043.43  34.62
406.24  420.88  14.64
383.61  380.04  -3.56
632.27  547.26  -85.01
471.49  415.49  -56.00
642.61  691.79  49.18
450.74  475.16  24.42
551.13  416.10  -135.03
449.93  410.87  -39.06
385.97  430.41  44.44
517.11  576.22  59.11
880.53  708.47  -172.06
425.89  393.94  -31.94
376.17  383.32  7.15
652.00  665.33  13.33
376.79  424.96  48.17
483.58  396.05  -87.53
518.45  474.53  -43.92
1076.48  951.82  -124.66
654.52  653.35  -1.17
688.00  591.77  -96.23
351.57  400.20  48.63
537.78  490.59  -47.20
407.14  397.67  -9.47
593.56  596.15  2.60
415.63  435.34  19.71
712.45  613.31  -99.14
395.69  392.51  -3.18
526.55  509.69  -16.86
523.42  519.66  -3.76
1753.89  1738.39  -15.50
492.09  443.23  -48.86
537.74  621.33  83.59
411.84  416.51  4.66
433.12  421.19  -11.93
412.92  442.81  29.88
801.02  758.58  -42.44
359.88  386.81  26.93
541.07  628.90  87.82
412.17  407.50  -4.67
413.18  430.68  17.50
466.49  433.26  -33.24
397.03  392.41  -4.62
514.73  568.65  53.93
511.49  524.67  13.17
704.15  836.90  132.74
399.11  389.46  -9.64
540.81  523.69  -17.12
840.79  683.87  -156.92
646.18  626.21  -19.97
425.51  425.72  0.21
566.02  652.52  86.50
646.89  506.57  -140.32
478.48  479.49  1.02
439.81  500.33  60.52
450.70  423.30  -27.40
429.43  465.47  36.04
486.26  491.53  5.27
770.83  617.61  -153.22
489.00  531.51  42.50
585.58  571.98  -13.60
523.07  768.85  245.78
397.72  453.15  55.43
351.78  415.80  64.02
781.42  496.22  -285.20
832.71  767.07  -65.64
449.99  435.88  -14.11
611.59  597.88  -13.70
651.96  643.38  -8.57
579.68  683.19  103.51
382.98  415.26  32.27
413.48  506.79  93.31
